"ccode","year","n_selfrule","n_sharedrule","n_RAI"
"alb",1992,0,0,0
"alb",1993,0,0,0
"alb",1994,0,0,0
"alb",1995,0,0,0
"alb",1996,0,0,0
"alb",1997,0,0,0
"alb",1998,0,0,0
"alb",1999,0,0,0
"alb",2000,2,0,2
"alb",2001,2,0,2
"alb",2002,2,0,2
"alb",2003,2,0,2
"alb",2004,2,0,2
"alb",2005,2,0,2
"alb",2006,2,0,2
"alb",2007,2,0,2
"alb",2008,2,0,2
"alb",2009,2,0,2
"alb",2010,2,0,2
"alb",2011,2,0,2
"alb",2012,2,0,2
"alb",2013,2,0,2
"alb",2014,2,0,2
"alb",2015,2,0,2
"alb",2016,2,0,2
"alb",2017,2,0,2
"alb",2018,2,0,2
"arg",1950,13.15,5.53,18.68
"arg",1951,13.67,5.75,19.42
"arg",1952,13.67,5.75,19.42
"arg",1953,14.08,5.93,20.01
"arg",1954,14.08,5.93,20.01
"arg",1955,14.09,6.34,20.43
"arg",1956,14.09,6.34,20.43
"arg",1957,14.09,7.72,21.81
"arg",1958,14.09,7.72,21.81
"arg",1959,14.09,7.72,21.81
"arg",1960,14.09,7.72,21.81
"arg",1961,14.09,7.72,21.81
"arg",1962,14.09,7.72,21.81
"arg",1963,14.09,7.72,21.81
"arg",1964,14.09,7.72,21.81
"arg",1965,14.09,7.72,21.81
"arg",1966,9.47,0,9.47
"arg",1967,9.47,0,9.47
"arg",1968,9.47,0,9.47
"arg",1969,9.47,0,9.47
"arg",1970,9.47,0,9.47
"arg",1971,9.47,0,9.47
"arg",1972,9.47,0.92,10.39
"arg",1973,15.02,7.26,22.28
"arg",1974,15.02,7.26,22.28
"arg",1975,15.02,7.26,22.28
"arg",1976,7.47,0.92,8.4
"arg",1977,7.47,0.92,8.4
"arg",1978,7.47,0.92,8.4
"arg",1979,7.47,0.92,8.4
"arg",1980,7.47,0.92,8.4
"arg",1981,7.47,0.92,8.4
"arg",1982,7.47,0.92,8.4
"arg",1983,14.09,8.65,22.74
"arg",1984,14.09,8.65,22.74
"arg",1985,14.09,6.8,20.89
"arg",1986,14.09,6.8,20.89
"arg",1987,14.09,6.8,20.89
"arg",1988,14.09,8.65,22.74
"arg",1989,14.09,8.65,22.74
"arg",1990,14.09,8.65,22.74
"arg",1991,14.14,8.68,22.81
"arg",1992,14.14,8.68,22.81
"arg",1993,14.14,8.68,22.81
"arg",1994,14.14,8.68,22.81
"arg",1995,14.14,8.68,22.81
"arg",1996,15,8.89,23.89
"arg",1997,15,8.89,23.89
"arg",1998,15,8.89,23.89
"arg",1999,15,8.89,23.89
"arg",2000,15,8.89,23.89
"arg",2001,15,7.5,22.5
"arg",2002,15,7.5,22.5
"arg",2003,15,7.5,22.5
"arg",2004,14,8.5,22.5
"arg",2005,14,8.5,22.5
"arg",2006,14,9.5,23.5
"arg",2007,14,9.5,23.5
"arg",2008,14,9.5,23.5
"arg",2009,14,9.5,23.5
"arg",2010,14,9.5,23.5
"arg",2011,14,9.5,23.5
"arg",2012,14,9.5,23.5
"arg",2013,14,9.5,23.5
"arg",2014,14,9.5,23.5
"arg",2015,14,9.5,23.5
"arg",2016,14,9.5,23.5
"arg",2017,14,9.5,23.5
"arg",2018,14,10.5,24.5
"aus",1950,13.66,9.28,22.93
"aus",1951,13.66,9.28,22.93
"aus",1952,13.66,9.28,22.93
"aus",1953,13.66,9.28,22.93
"aus",1954,13.66,9.28,22.93
"aus",1955,13.66,9.28,22.93
"aus",1956,13.66,9.28,22.93
"aus",1957,13.66,9.28,22.93
"aus",1958,13.66,9.28,22.93
"aus",1959,13.66,9.28,22.93
"aus",1960,13.68,9.28,22.95
"aus",1961,13.68,9.28,22.95
"aus",1962,13.68,9.28,22.95
"aus",1963,13.68,9.28,22.95
"aus",1964,13.68,9.28,22.95
"aus",1965,13.7,9.28,22.97
"aus",1966,13.7,9.28,22.97
"aus",1967,13.7,9.28,22.97
"aus",1968,13.7,9.28,22.97
"aus",1969,13.7,9.28,22.97
"aus",1970,13.7,9.28,22.97
"aus",1971,13.7,9.28,22.97
"aus",1972,13.7,9.28,22.97
"aus",1973,13.7,9.28,22.97
"aus",1974,13.7,9.28,22.97
"aus",1975,13.7,9.31,23.01
"aus",1976,13.7,9.31,23.01
"aus",1977,13.7,9.31,23.01
"aus",1978,13.76,9.41,23.17
"aus",1979,13.76,9.41,23.17
"aus",1980,13.76,9.41,23.17
"aus",1981,13.76,9.41,23.17
"aus",1982,13.76,9.41,23.17
"aus",1983,13.76,9.41,23.17
"aus",1984,15.73,7.45,23.18
"aus",1985,15.73,7.45,23.18
"aus",1986,15.73,7.45,23.18
"aus",1987,15.73,7.45,23.18
"aus",1988,15.73,7.45,23.18
"aus",1989,15.95,7.5,23.45
"aus",1990,15.95,7.5,23.45
"aus",1991,15.95,7.5,23.45
"aus",1992,15.95,7.5,23.45
"aus",1993,15.95,7.5,23.45
"aus",1994,15.95,7.5,23.45
"aus",1995,14.95,9.5,24.45
"aus",1996,14.95,9.5,24.45
"aus",1997,14.95,9.5,24.45
"aus",1998,14.95,9.5,24.45
"aus",1999,14.95,10.5,25.45
"aus",2000,14.95,10.5,25.45
"aus",2001,14.95,10.5,25.45
"aus",2002,14.95,10.5,25.45
"aus",2003,14.95,10.5,25.45
"aus",2004,14.95,10.5,25.45
"aus",2005,14.95,10.5,25.45
"aus",2006,14.95,10.5,25.45
"aus",2007,14.95,10.5,25.45
"aus",2008,14.95,10.5,25.45
"aus",2009,14.95,10.5,25.45
"aus",2010,14.95,10.5,25.45
"aus",2011,14.95,10.5,25.45
"aus",2012,14.95,10.5,25.45
"aus",2013,14.95,10.5,25.45
"aus",2014,14.95,10.5,25.45
"aus",2015,14.95,10.5,25.45
"aus",2016,14.95,10.5,25.45
"aus",2017,14.95,10.5,25.45
"aus",2018,14.95,10.5,25.45
"aut",1955,15,6,21
"aut",1956,15,6,21
"aut",1957,15,6,21
"aut",1958,15,6,21
"aut",1959,15,6,21
"aut",1960,15,6,21
"aut",1961,15,6,21
"aut",1962,15,6,21
"aut",1963,15,6,21
"aut",1964,15,6,21
"aut",1965,15,6,21
"aut",1966,15,6,21
"aut",1967,15,6,21
"aut",1968,15,6,21
"aut",1969,15,6,21
"aut",1970,15,6,21
"aut",1971,15,6,21
"aut",1972,15,6,21
"aut",1973,15,6,21
"aut",1974,15,6,21
"aut",1975,15,6,21
"aut",1976,15,6,21
"aut",1977,15,6,21
"aut",1978,15,6,21
"aut",1979,15,6,21
"aut",1980,15,6,21
"aut",1981,15,6,21
"aut",1982,15,6,21
"aut",1983,15,6,21
"aut",1984,15,8,23
"aut",1985,15,8,23
"aut",1986,15,8,23
"aut",1987,15,8,23
"aut",1988,15,8,23
"aut",1989,15,8,23
"aut",1990,15,8,23
"aut",1991,15,8,23
"aut",1992,15,8,23
"aut",1993,15,8,23
"aut",1994,15,8,23
"aut",1995,15,8,23
"aut",1996,15,8,23
"aut",1997,14,8,22
"aut",1998,14,8,22
"aut",1999,14,9,23
"aut",2000,14,9,23
"aut",2001,14,9,23
"aut",2002,14,9,23
"aut",2003,14,9,23
"aut",2004,14,9,23
"aut",2005,14,9,23
"aut",2006,14,9,23
"aut",2007,14,9,23
"aut",2008,14,9,23
"aut",2009,14,9,23
"aut",2010,14,9,23
"aut",2011,14,9,23
"aut",2012,14,9,23
"aut",2013,14,9,23
"aut",2014,14,9,23
"aut",2015,14,9,23
"aut",2016,14,9,23
"aut",2017,14,9,23
"aut",2018,14,9,23
"bel",1950,10,6,16
"bel",1951,10,6,16
"bel",1952,10,6,16
"bel",1953,10,6,16
"bel",1954,10,6,16
"bel",1955,10,6,16
"bel",1956,10,6,16
"bel",1957,10,6,16
"bel",1958,10,6,16
"bel",1959,10,6,16
"bel",1960,10,6,16
"bel",1961,10,6,16
"bel",1962,10,6,16
"bel",1963,10,6,16
"bel",1964,10,6,16
"bel",1965,10,6,16
"bel",1966,10,6,16
"bel",1967,10,6,16
"bel",1968,10,6,16
"bel",1969,10,6,16
"bel",1970,13.59,11.96,25.55
"bel",1971,14.4,11.96,26.35
"bel",1972,14.4,11.96,26.35
"bel",1973,14.4,11.96,26.35
"bel",1974,14.41,11.96,26.37
"bel",1975,14.41,11.96,26.37
"bel",1976,14.41,11.96,26.37
"bel",1977,14.41,11.96,26.37
"bel",1978,14.41,11.96,26.37
"bel",1979,14.41,11.96,26.37
"bel",1980,17.19,11.96,29.14
"bel",1981,17.19,11.96,29.14
"bel",1982,17.19,11.96,29.14
"bel",1983,17.19,11.96,29.14
"bel",1984,17.2,11.96,29.16
"bel",1985,17.2,11.96,29.16
"bel",1986,17.2,11.96,29.16
"bel",1987,17.2,11.96,29.16
"bel",1988,17.2,11.96,29.16
"bel",1989,21.19,14.95,36.14
"bel",1990,21.19,14.95,36.14
"bel",1991,21.19,14.95,36.14
"bel",1992,21.19,14.95,36.14
"bel",1993,21.19,14.95,36.14
"bel",1994,21.19,14.95,36.14
"bel",1995,22.07,9.96,32.03
"bel",1996,22.07,10.96,33.03
"bel",1997,22.07,10.96,33.03
"bel",1998,22.07,10.96,33.03
"bel",1999,22.07,10.96,33.03
"bel",2000,22.07,10.96,33.03
"bel",2001,22.07,10.96,33.03
"bel",2002,22.97,10.96,33.92
"bel",2003,22.97,10.96,33.92
"bel",2004,22.97,10.96,33.92
"bel",2005,22.97,10.96,33.93
"bel",2006,22.97,10.96,33.93
"bel",2007,22.97,10.96,33.93
"bel",2008,22.97,10.96,33.93
"bel",2009,22.97,10.96,33.93
"bel",2010,22.97,10.96,33.93
"bel",2011,22.97,10.96,33.93
"bel",2012,22.97,10.96,33.93
"bel",2013,22.97,10.96,33.93
"bel",2014,22.97,11.48,34.45
"bel",2015,22.97,11.48,34.45
"bel",2016,22.97,11.48,34.45
"bel",2017,22.97,11.48,34.45
"bel",2018,22.4,11.48,33.88
"bgd",1972,4,0,4
"bgd",1973,4,0,4
"bgd",1974,4,0,4
"bgd",1975,4,0,4
"bgd",1976,4,0,4
"bgd",1977,4,0,4
"bgd",1978,4,0,4
"bgd",1979,4,0,4
"bgd",1980,4,0,4
"bgd",1981,4,0,4
"bgd",1982,8.96,0,8.96
"bgd",1983,8.87,0,8.87
"bgd",1984,8.86,0,8.86
"bgd",1985,10.71,0,10.71
"bgd",1986,10.71,0,10.71
"bgd",1987,10.7,0,10.7
"bgd",1988,13.7,0,13.7
"bgd",1989,13.72,0.01,13.73
"bgd",1990,13.72,0.01,13.73
"bgd",1991,13.72,0.01,13.73
"bgd",1992,5.39,0.01,5.4
"bgd",1993,5.36,0.01,5.37
"bgd",1994,5.66,0.01,5.67
"bgd",1995,5.66,0.01,5.67
"bgd",1996,5.66,0.01,5.67
"bgd",1997,5.66,0.01,5.67
"bgd",1998,5.66,0.01,5.67
"bgd",1999,5.75,0.01,5.76
"bgd",2000,5.75,0.01,5.76
"bgd",2001,5.78,0.01,5.79
"bgd",2002,5.8,0.01,5.81
"bgd",2003,5.8,0.01,5.81
"bgd",2004,5.8,0.01,5.81
"bgd",2005,5.8,0.01,5.81
"bgd",2006,5.8,0.01,5.81
"bgd",2007,5.8,0.01,5.81
"bgd",2008,5.8,0.01,5.81
"bgd",2009,15,0.01,15.01
"bgd",2010,15,0.01,15.01
"bgd",2011,14.99,0.01,15
"bgd",2012,14.99,0.01,15
"bgd",2013,14.98,0.01,14.99
"bgd",2014,14.98,0.01,14.99
"bgd",2015,14.98,0.01,14.99
"bgd",2016,14.98,0.01,14.99
"bgd",2017,18.94,0.01,18.95
"bgd",2018,18.94,0.01,18.95
"bgr",1991,1,0,1
"bgr",1992,1,0,1
"bgr",1993,1,0,1
"bgr",1994,1,0,1
"bgr",1995,1,0,1
"bgr",1996,1,0,1
"bgr",1997,1,0,1
"bgr",1998,1,0,1
"bgr",1999,1,0,1
"bgr",2000,1,0,1
"bgr",2001,1,0,1
"bgr",2002,1,0,1
"bgr",2003,1,0,1
"bgr",2004,1,0,1
"bgr",2005,1,0,1
"bgr",2006,1,0,1
"bgr",2007,1,0,1
"bgr",2008,1,0,1
"bgr",2009,2,0,2
"bgr",2010,2,0,2
"bgr",2011,2,0,2
"bgr",2012,2,0,2
"bgr",2013,2,0,2
"bgr",2014,2,0,2
"bgr",2015,2,0,2
"bgr",2016,2,0,2
"bgr",2017,2,0,2
"bgr",2018,2,0,2
"bhs",1973,0,0,0
"bhs",1974,0,0,0
"bhs",1975,0,0,0
"bhs",1976,0,0,0
"bhs",1977,0,0,0
"bhs",1978,0,0,0
"bhs",1979,0,0,0
"bhs",1980,0,0,0
"bhs",1981,0,0,0
"bhs",1982,0,0,0
"bhs",1983,0,0,0
"bhs",1984,0,0,0
"bhs",1985,0,0,0
"bhs",1986,0,0,0
"bhs",1987,0,0,0
"bhs",1988,0,0,0
"bhs",1989,0,0,0
"bhs",1990,0,0,0
"bhs",1991,0,0,0
"bhs",1992,0,0,0
"bhs",1993,0,0,0
"bhs",1994,0,0,0
"bhs",1995,0,0,0
"bhs",1996,0,0,0
"bhs",1997,0,0,0
"bhs",1998,0,0,0
"bhs",1999,0,0,0
"bhs",2000,0,0,0
"bhs",2001,0,0,0
"bhs",2002,0,0,0
"bhs",2003,0,0,0
"bhs",2004,0,0,0
"bhs",2005,0,0,0
"bhs",2006,0,0,0
"bhs",2007,0,0,0
"bhs",2008,0,0,0
"bhs",2009,0,0,0
"bhs",2010,0,0,0
"bhs",2011,0,0,0
"bhs",2012,0,0,0
"bhs",2013,0,0,0
"bhs",2014,0,0,0
"bhs",2015,0,0,0
"bhs",2016,0,0,0
"bhs",2017,0,0,0
"bhs",2018,0,0,0
"bih",1995,26.34,8,34.34
"bih",1996,26.34,8,34.34
"bih",1997,26.34,8,34.34
"bih",1998,23.05,4,27.05
"bih",1999,23.05,4,27.05
"bih",2000,23.05,4,27.05
"bih",2001,23.05,4,27.05
"bih",2002,23.05,4,27.05
"bih",2003,23.05,4,27.05
"bih",2004,23.05,4,27.05
"bih",2005,23.05,4,27.05
"bih",2006,23.05,4,27.05
"bih",2007,23.05,4,27.05
"bih",2008,23.05,6,29.05
"bih",2009,23.05,6,29.05
"bih",2010,23.05,6,29.05
"bih",2011,23.05,6,29.05
"bih",2012,23.05,6,29.05
"bih",2013,23.05,6,29.05
"bih",2014,23.05,6,29.05
"bih",2015,26.34,10,36.34
"bih",2016,26.34,10,36.34
"bih",2017,26.34,10,36.34
"bih",2018,26.34,10,36.34
"blz",1981,0,0,0
"blz",1982,0,0,0
"blz",1983,0,0,0
"blz",1984,0,0,0
"blz",1985,0,0,0
"blz",1986,0,0,0
"blz",1987,0,0,0
"blz",1988,0,0,0
"blz",1989,0,0,0
"blz",1990,0,0,0
"blz",1991,0,0,0
"blz",1992,0,0,0
"blz",1993,0,0,0
"blz",1994,0,0,0
"blz",1995,0,0,0
"blz",1996,0,0,0
"blz",1997,0,0,0
"blz",1998,0,0,0
"blz",1999,0,0,0
"blz",2000,0,0,0
"blz",2001,0,0,0
"blz",2002,0,0,0
"blz",2003,0,0,0
"blz",2004,0,0,0
"blz",2005,0,0,0
"blz",2006,0,0,0
"blz",2007,0,0,0
"blz",2008,0,0,0
"blz",2009,0,0,0
"blz",2010,0,0,0
"blz",2011,0,0,0
"blz",2012,0,0,0
"blz",2013,0,0,0
"blz",2014,0,0,0
"blz",2015,0,0,0
"blz",2016,0,0,0
"blz",2017,0,0,0
"blz",2018,0,0,0
"bol",1950,1,4.5,5.5
"bol",1951,1,4.5,5.5
"bol",1952,1,4.5,5.5
"bol",1953,1,4.5,5.5
"bol",1954,1,4.5,5.5
"bol",1955,1,4.5,5.5
"bol",1956,1,4.5,5.5
"bol",1957,1,4.5,5.5
"bol",1958,1,4.5,5.5
"bol",1959,1,4.5,5.5
"bol",1960,1,4.5,5.5
"bol",1961,1,4.5,5.5
"bol",1962,1,4.5,5.5
"bol",1963,1,4.5,5.5
"bol",1964,1,0,1
"bol",1965,1,0,1
"bol",1966,1,0,1
"bol",1967,1,4.5,5.5
"bol",1968,1,4.5,5.5
"bol",1969,1,4.5,5.5
"bol",1970,1,4.5,5.5
"bol",1971,1,4.5,5.5
"bol",1972,1,0,1
"bol",1973,1,0,1
"bol",1974,1,0,1
"bol",1975,1,0,1
"bol",1976,1,0,1
"bol",1977,1,0,1
"bol",1978,1,0,1
"bol",1979,1,0,1
"bol",1980,1,0,1
"bol",1981,1,0,1
"bol",1982,1,4.5,5.5
"bol",1983,1,4.5,5.5
"bol",1984,1,4.5,5.5
"bol",1985,2,4.5,6.5
"bol",1986,2,4.5,6.5
"bol",1987,2,4.5,6.5
"bol",1988,2,4.5,6.5
"bol",1989,2,4.5,6.5
"bol",1990,2.04,4.47,6.51
"bol",1991,2.04,4.47,6.51
"bol",1992,2.04,4.47,6.51
"bol",1993,2.04,4.47,6.51
"bol",1994,2.04,4.47,6.51
"bol",1995,4.01,4.47,8.48
"bol",1996,4.01,4.47,8.48
"bol",1997,4.01,4.47,8.48
"bol",1998,4.01,4.47,8.48
"bol",1999,4.01,4.47,8.48
"bol",2000,4.01,4.47,8.48
"bol",2001,4.01,4.47,8.48
"bol",2002,4.01,4.47,8.48
"bol",2003,4.01,4.47,8.48
"bol",2004,4.01,4.47,8.48
"bol",2005,7.96,4.47,12.43
"bol",2006,7.96,4.47,12.43
"bol",2007,7.96,4.47,12.43
"bol",2008,7.96,4.47,12.43
"bol",2009,7.96,4.47,12.43
"bol",2010,9.97,1.55,11.53
"bol",2011,9.97,1.55,11.53
"bol",2012,9.97,1.55,11.53
"bol",2013,9.97,1.55,11.53
"bol",2014,9.97,1.55,11.53
"bol",2015,9.97,4.55,14.53
"bol",2016,9.97,4.55,14.53
"bol",2017,9.99,4.55,14.54
"bol",2018,9.99,2.55,12.54
"bra",1950,16.86,4.47,21.33
"bra",1951,16.86,4.47,21.33
"bra",1952,16.86,4.47,21.33
"bra",1953,16.86,4.47,21.33
"bra",1954,16.86,4.47,21.33
"bra",1955,16.86,4.47,21.33
"bra",1956,16.86,4.47,21.33
"bra",1957,16.86,4.47,21.33
"bra",1958,16.86,4.47,21.33
"bra",1959,16.86,4.47,21.33
"bra",1960,16.86,4.47,21.33
"bra",1961,16.86,4.47,21.33
"bra",1962,16.86,4.47,21.33
"bra",1963,16.86,4.47,21.33
"bra",1964,7.91,0.99,8.9
"bra",1965,7.91,0.99,8.9
"bra",1966,7.91,0.99,8.9
"bra",1967,7.91,0.99,8.9
"bra",1968,7.91,0.99,8.9
"bra",1969,7.91,0.99,8.9
"bra",1970,7.91,0.98,8.89
"bra",1971,7.91,0.98,8.89
"bra",1972,7.91,0.98,8.89
"bra",1973,8.28,0.98,9.27
"bra",1974,10.72,0.98,11.71
"bra",1975,10.72,0.98,11.71
"bra",1976,10.72,0.98,11.71
"bra",1977,10.72,0.98,11.71
"bra",1978,10.72,0.98,11.71
"bra",1979,10.72,0.98,11.71
"bra",1980,10.72,1.48,12.2
"bra",1981,10.72,1.48,12.2
"bra",1982,13.74,1.48,15.22
"bra",1983,13.74,1.48,15.22
"bra",1984,13.74,1.48,15.22
"bra",1985,13.74,1.48,15.22
"bra",1986,13.74,1.48,15.22
"bra",1987,13.74,1.48,15.22
"bra",1988,16.81,4.51,21.32
"bra",1989,17.08,4.51,21.59
"bra",1990,17.09,5.51,22.6
"bra",1991,17.12,5.51,22.63
"bra",1992,17.12,5.51,22.63
"bra",1993,17.18,5.51,22.69
"bra",1994,17.19,5.51,22.71
"bra",1995,17.24,5.51,22.76
"bra",1996,17.29,5.51,22.8
"bra",1997,17.26,5.51,22.77
"bra",1998,17.44,5.51,22.96
"bra",1999,17.5,5.51,23.01
"bra",2000,15.59,5.51,21.1
"bra",2001,15.58,5.51,21.1
"bra",2002,15.63,5.51,21.14
"bra",2003,15.65,5.51,21.17
"bra",2004,15.66,5.51,21.18
"bra",2005,15.67,5.51,21.18
"bra",2006,15.67,5.51,21.18
"bra",2007,15.69,5.51,21.2
"bra",2008,15.69,5.51,21.21
"bra",2009,15.74,5.51,21.26
"bra",2010,15.83,5.51,21.34
"bra",2011,15.99,5.51,21.5
"bra",2012,16.12,5.51,21.64
"bra",2013,16.14,5.51,21.65
"bra",2014,16.21,5.51,21.73
"bra",2015,16.21,5.51,21.72
"bra",2016,16.26,5.51,21.77
"bra",2017,16.26,5.51,21.77
"bra",2018,16.28,5.51,21.79
"brb",1966,0,0,0
"brb",1967,0,0,0
"brb",1968,0,0,0
"brb",1969,0,0,0
"brb",1970,0,0,0
"brb",1971,0,0,0
"brb",1972,0,0,0
"brb",1973,0,0,0
"brb",1974,0,0,0
"brb",1975,0,0,0
"brb",1976,0,0,0
"brb",1977,0,0,0
"brb",1978,0,0,0
"brb",1979,0,0,0
"brb",1980,0,0,0
"brb",1981,0,0,0
"brb",1982,0,0,0
"brb",1983,0,0,0
"brb",1984,0,0,0
"brb",1985,0,0,0
"brb",1986,0,0,0
"brb",1987,0,0,0
"brb",1988,0,0,0
"brb",1989,0,0,0
"brb",1990,0,0,0
"brb",1991,0,0,0
"brb",1992,0,0,0
"brb",1993,0,0,0
"brb",1994,0,0,0
"brb",1995,0,0,0
"brb",1996,0,0,0
"brb",1997,0,0,0
"brb",1998,0,0,0
"brb",1999,0,0,0
"brb",2000,0,0,0
"brb",2001,0,0,0
"brb",2002,0,0,0
"brb",2003,0,0,0
"brb",2004,0,0,0
"brb",2005,0,0,0
"brb",2006,0,0,0
"brb",2007,0,0,0
"brb",2008,0,0,0
"brb",2009,0,0,0
"brb",2010,0,0,0
"brb",2011,0,0,0
"brb",2012,0,0,0
"brb",2013,0,0,0
"brb",2014,0,0,0
"brb",2015,0,0,0
"brb",2016,0,0,0
"brb",2017,0,0,0
"brb",2018,0,0,0
"brn",1984,0,0,0
"brn",1985,0,0,0
"brn",1986,0,0,0
"brn",1987,0,0,0
"brn",1988,0,0,0
"brn",1989,0,0,0
"brn",1990,0,0,0
"brn",1991,0,0,0
"brn",1992,0,0,0
"brn",1993,0,0,0
"brn",1994,0,0,0
"brn",1995,0,0,0
"brn",1996,0,0,0
"brn",1997,0,0,0
"brn",1998,0,0,0
"brn",1999,0,0,0
"brn",2000,0,0,0
"brn",2001,0,0,0
"brn",2002,0,0,0
"brn",2003,0,0,0
"brn",2004,0,0,0
"brn",2005,0,0,0
"brn",2006,0,0,0
"brn",2007,0,0,0
"brn",2008,0,0,0
"brn",2009,0,0,0
"brn",2010,0,0,0
"brn",2011,0,0,0
"brn",2012,0,0,0
"brn",2013,0,0,0
"brn",2014,0,0,0
"brn",2015,0,0,0
"brn",2016,0,0,0
"brn",2017,0,0,0
"brn",2018,0,0,0
"btn",1950,0,0,0
"btn",1951,0,0,0
"btn",1952,0,0,0
"btn",1953,0,0,0
"btn",1954,0,0,0
"btn",1955,0,0,0
"btn",1956,0,0,0
"btn",1957,0,0,0
"btn",1958,0,0,0
"btn",1959,0,0,0
"btn",1960,0,0,0
"btn",1961,0,0,0
"btn",1962,0,0,0
"btn",1963,0,0,0
"btn",1964,0,0,0
"btn",1965,0,0,0
"btn",1966,0,0,0
"btn",1967,0,0,0
"btn",1968,0,0,0
"btn",1969,0,0,0
"btn",1970,0,0,0
"btn",1971,0,0,0
"btn",1972,0,0,0
"btn",1973,0,0,0
"btn",1974,0,0,0
"btn",1975,0,0,0
"btn",1976,0,0,0
"btn",1977,0,0,0
"btn",1978,0,0,0
"btn",1979,0,0,0
"btn",1980,0,0,0
"btn",1981,0,0,0
"btn",1982,0,0,0
"btn",1983,0,0,0
"btn",1984,0,0,0
"btn",1985,0,0,0
"btn",1986,0,0,0
"btn",1987,0,0,0
"btn",1988,0,0,0
"btn",1989,0,0,0
"btn",1990,0,0,0
"btn",1991,0,0,0
"btn",1992,0,0,0
"btn",1993,0,0,0
"btn",1994,0,0,0
"btn",1995,0,0,0
"btn",1996,0,0,0
"btn",1997,0,0,0
"btn",1998,0,0,0
"btn",1999,0,0,0
"btn",2000,0,0,0
"btn",2001,0,0,0
"btn",2002,0,0,0
"btn",2003,0,0,0
"btn",2004,0,0,0
"btn",2005,0,0,0
"btn",2006,0,0,0
"btn",2007,0,0,0
"btn",2008,0,0,0
"btn",2009,0,0,0
"btn",2010,0,0,0
"btn",2011,0,0,0
"btn",2012,0,0,0
"btn",2013,0,0,0
"btn",2014,0,0,0
"btn",2015,0,0,0
"btn",2016,0,0,0
"btn",2017,0,0,0
"btn",2018,0,0,0
"can",1950,20.23,6.1,26.33
"can",1951,20.23,6.1,26.33
"can",1952,20.23,6.1,26.33
"can",1953,20.23,6.1,26.33
"can",1954,20.31,6.1,26.4
"can",1955,20.31,6.1,26.4
"can",1956,20.39,6.1,26.48
"can",1957,20.39,6.1,26.48
"can",1958,20.39,6.1,26.48
"can",1959,20.39,6.1,26.48
"can",1960,20.39,6.1,26.48
"can",1961,20.39,6.1,26.48
"can",1962,20.39,6.1,26.48
"can",1963,20.39,6.1,26.48
"can",1964,20.39,6.1,26.48
"can",1965,20.39,6.1,26.48
"can",1966,20.39,6.1,26.49
"can",1967,20.39,6.1,26.49
"can",1968,21.45,6.1,27.55
"can",1969,21.45,6.1,27.55
"can",1970,22.04,6.1,28.13
"can",1971,22.05,6.1,28.15
"can",1972,22.05,6.1,28.15
"can",1973,22.13,6.1,28.23
"can",1974,22.21,6.1,28.31
"can",1975,22.25,6.1,28.35
"can",1976,22.25,6.1,28.35
"can",1977,22.37,6.1,28.47
"can",1978,22.38,6.1,28.48
"can",1979,22.38,6.1,28.48
"can",1980,22.38,6.1,28.48
"can",1981,22.38,6.1,28.48
"can",1982,22.38,6.1,28.48
"can",1983,22.38,6.1,28.48
"can",1984,22.38,6.1,28.48
"can",1985,22.41,6.1,28.51
"can",1986,22.42,6.1,28.52
"can",1987,22.42,6.1,28.52
"can",1988,22.42,6.1,28.52
"can",1989,22.42,6.1,28.52
"can",1990,22.42,6.1,28.52
"can",1991,22.65,6.1,28.75
"can",1992,22.65,6.11,28.75
"can",1993,22.66,6.11,28.77
"can",1994,22.66,6.11,28.77
"can",1995,22.66,6.11,28.77
"can",1996,22.66,6.11,28.77
"can",1997,22.66,6.11,28.77
"can",1998,21.77,6.11,27.88
"can",1999,21.74,6.11,27.85
"can",2000,21.74,6.11,27.85
"can",2001,21.23,6.11,27.34
"can",2002,21.62,6.11,27.73
"can",2003,21.62,6.11,27.73
"can",2004,21.62,6.11,27.73
"can",2005,21.65,6.11,27.76
"can",2006,22.11,6.11,28.23
"can",2007,22.11,6.11,28.23
"can",2008,22.11,6.11,28.23
"can",2009,22.11,6.11,28.23
"can",2010,22.13,6.12,28.24
"can",2011,22.11,6.11,28.23
"can",2012,22.11,6.11,28.23
"can",2013,22.11,6.11,28.23
"can",2014,22.11,6.12,28.23
"can",2015,22.11,6.12,28.23
"can",2016,22.11,6.12,28.23
"can",2017,21.65,6.12,27.77
"can",2018,21.65,6.12,27.77
"che",1950,18,6.5,24.5
"che",1951,18,6.5,24.5
"che",1952,18,6.5,24.5
"che",1953,18,6.5,24.5
"che",1954,18,6.5,24.5
"che",1955,18,6.5,24.5
"che",1956,18,6.5,24.5
"che",1957,18,6.5,24.5
"che",1958,18,6.5,24.5
"che",1959,18,6.5,24.5
"che",1960,18,6.5,24.5
"che",1961,18,6.5,24.5
"che",1962,18,6.5,24.5
"che",1963,18,6.5,24.5
"che",1964,18,6.5,24.5
"che",1965,18,6.5,24.5
"che",1966,18,6.5,24.5
"che",1967,18,6.5,24.5
"che",1968,18,6.5,24.5
"che",1969,18,6.5,24.5
"che",1970,18,6.5,24.5
"che",1971,18,6.5,24.5
"che",1972,18,6.5,24.5
"che",1973,18,6.5,24.5
"che",1974,18,6.5,24.5
"che",1975,18,6.5,24.5
"che",1976,18,6.5,24.5
"che",1977,18,6.5,24.5
"che",1978,18,6.5,24.5
