"country_name","country_code","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031"
"bosnia and herzegovina","bih",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4502565112573,54.7205297789102,51.5394916987226,46.76061644116,44.4465400292322,46.8450382962577,45.4071779442987,45.2685741186807,46.3110590359739,45.3700239817493,44.549124883623,43.629353254911,44.6217963527604,43.6545334447179,44.1909991877133,41.6229663559866,43.311216519318,42.4941089940822,41.7970219857551,41.7703418680955,42.0549863869801,41.2823622425316,40.8831919626783,40.4665591115203,39.5174978284227,40.2004738941739,41.290599702718,42.4591112846261,41.3955821421555,41.8097565370807,41.8306991633514,41.8462795105615,41.9110873261564,42.0892075129588
"belarus, republic of","blr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2214131186944,40.0030975227273,44.8837348016055,45.5645659098415,44.3230601276876,37.641842899642,35.9750435124018,36.792164563592,36.9391345091023,38.2793269426273,39.5047422895925,41.3498471511024,49.1028365932049,44.4708049669473,40.1319123233986,37.4886023272307,39.2523875136277,39.8310806430877,38.9285590573109,38.8064744555008,39.0241340602534,38.7055640292601,39.6494207071224,38.2630262106877,35.1748395622585,36.4933335777642,36.0311189719696,41.089611824582,41.3449260552002,41.4485958043834,41.1368462607789,40.9164114767083,40.796737528049,40.6147135068828,40.5189300623149,40.392769480905
"belize","blz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1430556628311,18.1227910392883,18.2299062172387,17.0799013146478,16.4776292690564,18.6222457966831,18.9710458805707,16.1477343495669,17.1812009541803,17.6978137644872,18.8970117280088,21.8703606469039,23.0290875642184,20.7166683151245,21.4007709528337,22.4170065597793,21.8327260414957,22.5993915879397,23.0925148727547,22.8045569160739,23.1889107414002,24.1880462928377,25.5642565699038,24.6299487127714,24.5867325185033,22.4421813619611,22.380845077985,23.3684310032738,25.2376228704889,24.9082672412069,24.5566332572346,24.4870096301534,24.4759414223738,24.4694385695248,24.4694389765533,24.4694385950059
"bolivia","bol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.155873074152,8.13146447535777,10.9814592880497,3.24635918150336,10.7208343006839,17.4752253837538,14.9596733595781,15.6360142519268,16.9188543252114,16.44222696617,17.8781278377376,18.6586785073801,18.8628233775741,21.2654479316511,21.442023882357,21.6063121808434,22.3679112800996,22.2552750674134,22.8412014539646,22.8935382204467,22.525989352365,21.8105246259778,21.5465589768002,24.0497812989124,27.5497996205836,30.6410396666276,27.5777405415913,34.2037389211573,31.1797806049282,28.8737397159609,31.2875659364407,32.7568648695086,30.942908298476,31.99343129712,31.2028205210027,26.9127665834084,25.1417165212272,24.5846803961712,24.0895245417621,20.9522336500903,21.5663829916371,25.0296992142248,24.0249411654437,24.8227386402142,20.5774632386852,19.7036386671659,NA,NA,NA,NA,NA
"brazil","bra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3342544809112,40.3462544637927,35.8874871745963,36.7256843044251,38.5067342907521,37.694360809552,37.6915641145363,37.522607942242,36.3061353415799,35.9621316402558,36.6259275562739,36.9581755884763,36.3580130335864,35.1514999023321,36.9094736870819,37.5123100944045,36.3276530908816,37.1905212946627,38.1843501960191,34.5415339040037,37.7402398732885,39.4806352523504,37.5968553358073,39.3695729867988,39.3478963456908,40.1702895310349,39.8184958227398,40.0523705222679,40.0652862872113,40.0570311798678,40.085606963885
"barbados","brb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.176740148446,23.0896252398659,22.5681881911746,24.7379035495944,23.3916962308445,23.5414548224812,24.3723445409893,24.535164935189,24.1641698207762,24.8405005610276,23.4640597566669,23.5946152718293,21.8431655415365,22.0444591174362,23.1155456253109,21.6357052129609,20.8593336485031,23.0014568441547,22.2183430883562,20.5990889543756,21.1590570383892,21.5849698054418,24.0687244459409,24.3326935762628,24.7029348085921,25.0696760105176,26.3799151136142,23.2433060795474,25.1718710816117,24.8788253474171,27.2449835512057,26.6632729630782,26.1201925620498,26.1577572157186,26.1585828424427,26.1720047453969,26.1623517776747,26.1623517776747
"brunei darussalam","brn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8733457550655,46.4857056654572,33.7273414629567,33.4844644773124,31.5194111871646,30.3286870650721,29.5867788195747,25.8310633671369,25.1875126585251,24.5056712106297,24.1747428988168,28.1510524802422,27.1853269282602,21.3863733979599,25.889081809262,44.3516579896351,38.0607479266003,36.8118765060105,38.9477431918345,41.7191124138972,45.0622935806959,47.768979145351,32.445203787447,63.3115820041545,38.4447884014145,36.7819679875363,51.4680651615512,50.6590831997538,43.8605511612528,35.2511123154871,25.5976105758086,23.1097695838313,22.7387790713435,29.990747328744,27.9786456447561,16.5996123744132,21.7212380089967,25.870051021373,21.491245939485,17.4284379937438,16.5167419413995,18.3582343722131,18.8750107799517,19.0111443729718,19.4183573316738,19.7711858855763,20.0759601791262
"bhutan","btn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.4336458269197,35.0241827909346,41.2422808234642,41.4063059950357,45.0952201213121,45.2826364480035,46.8946431773519,46.6747213384347,36.6648688524113,28.6310817687607,30.3251932468427,30.9846877604677,39.9198928233869,37.7464711906905,37.7251096909368,40.4392315569844,35.9129863323928,32.3818146310875,38.8911029654478,39.6392456671797,38.1307934891063,34.9731757373998,24.5116001639986,32.7979590138578,29.469786595355,33.3542585321778,33.9867819786392,33.5350055328199,38.5059747144672,43.4700577855961,33.0573979283962,33.0171586190983,27.9519342598853,31.3342022112671,27.0534273577126,28.1419643818725,26.0864832593108,30.1732526834439,22.7624898299942,29.1410872096712,30.8689041896792,25.1363545416493,24.1436193783839,26.5452010738283,27.7690897379299,32.1033519851094,31.0423810044178,30.3010442857428,25.6628505744287,26.6033664393395,26.2417292406819
"botswana","bwa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.0172586205068,47.5487881913379,39.2059074800546,41.1412642986501,42.5705477999239,41.1929196136489,44.1087245032507,46.4319936080348,42.8001411320732,40.508773735241,38.3434763233348,34.630424327388,37.0420863829613,38.0337845181597,39.3256081762182,40.4293265738019,32.9919579909317,34.8251725464412,33.5285416706445,30.5600841070349,28.3282486642559,25.6655005717481,29.0729208966192,29.1126211307961,28.1929869584885,26.4600743243686,27.5891393465254,25.0020154654659,27.0149013913387,27.3638259178685,27.7828960416248,28.6191118757579,28.5492871335645
"central african republic","caf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2935656806117,17.710635545679,16.3665154269387,15.4108055962076,14.6369721936148,15.7649553635465,14.9626697771545,14.7783344840473,15.7288250566188,10.6528120687281,12.894971090681,18.0512700948861,17.699681005192,15.1554505833923,13.2654884677291,15.4727466643876,9.2311055434827,11.3377804719502,11.8128937219117,21.9536475266454,13.915458595447,14.7958168250934,15.4552158117529,15.911961564011,12.008866298793,13.9663325380516,11.0953885572624,13.6352530561593,12.1598572372912,12.2514071332189,12.0629496139286,15.9144969884273,17.091192112622,20.7343473676523,13.2852397874282,11.9845153900166,14.0457018285332,14.322724101013,15.575169740308,14.3103879397865,13.8034161632457,13.4682167335038,13.2179959541286,12.8697439168835,12.6514821850116
