"ccode","year","HL","F","SELF","G","P","vfi","logG","logP","Fed"
"lbr",2013,0,0,NA,717.0072804,4470239,NA,6.57508599452296,15.3129524327219,0
"lbr",2014,0,0,NA,707.1576949,4564293,NA,6.56125368897416,15.3337741859754,0
"lby",1990,0,0,NA,11085.94399,4445239,NA,9.31343327764875,15.3073441937636,0
"lby",1991,0,0,NA,12541.69262,4544400,NA,9.4368137827497,15.3294062636779,0
"lby",1992,0,0,NA,11949.2275,4640352,NA,9.38842191091866,15.350300783394,0
"lby",1993,0,0,NA,11274.34522,4733045,NA,9.33028508907035,15.370079316555,0
"lby",1994,3,0,NA,11280.38293,4822037,NA,9.33082047217088,15.3887070108585,0
"lby",1995,0,0,NA,10839.28022,4906843,NA,9.29093187242003,15.4061413194512,0
"lby",1996,0,0,NA,10891.80557,4987393,NA,9.2957660029182,15.422423886316,0
"lby",1997,0,0,NA,11284.77807,5064639,NA,9.33121002313004,15.4377934196796,0
"lby",1998,0,0,NA,10722.87007,5140704,NA,9.28013412920185,15.452700593033,0
"lby",1999,0,0,NA,10643.14528,5218038,NA,9.27267132823445,15.467632027136,0
"lby",2000,0,0,NA,10853.80595,5305021,NA,9.29227107626195,15.4841642885521,0
"lby",2001,0,0,NA,10467.87761,5403639,NA,9.25606657175899,15.5025831734622,0
"lby",2002,4,0,NA,10170.30958,5508410,NA,9.22722792909061,15.5217865732427,0
"lby",2003,4,0,NA,11267.06276,5619398,NA,9.32963894839805,15.5417350986947,0
"lby",2004,0,0,NA,11529.10866,5736693,NA,9.35263030411698,15.5623934698635,0
"lby",2005,0,0,NA,12628.89615,5858798,NA,9.44374281247514,15.5834550210594,0
"lby",2006,0,0,NA,13176.77589,5980211,NA,9.48621115673575,15.6039664095853,0
"lby",2007,0,0,NA,13712.96026,6104380,NA,9.52609666901564,15.6245171042682,0
"lby",2008,0,0,NA,13403.00046,6235430,NA,9.50323387579917,15.6457581002355,0
"lby",2009,0,0,NA,12549.08543,6366686,NA,9.4374030678009,15.6665896409934,0
"lby",2010,0,0,NA,12913.93349,6497839,NA,9.46606212294859,15.6869802180498,0
"lby",2011,0,0,NA,6569.594776,6343203,NA,8.79020743164651,15.6628944038876,0
"lby",2012,0,0,NA,12599.25888,6179328,NA,9.44139327216204,15.6367200856574,0
"lby",2013,0,0,NA,10126.31493,6304628,NA,9.22289275317204,15.6567945248475,0
"lby",2014,0,0,NA,7644.248439,6427252,NA,8.94170880600941,15.6760576331693,0
"lca",1990,0,0,NA,8418.43122,137857,NA,9.03817877396292,11.8339721949958,0
"lca",1991,0,0,NA,8349.337481,139520,NA,9.02993747110422,11.8459632391428,0
"lca",1992,0,0,NA,8879.900758,141617,NA,9.09154566002286,11.8608815095327,0
"lca",1993,0,0,NA,8800.626918,143726,NA,9.08257823861062,11.8756639881991,0
"lca",1994,0,0,NA,8808.682944,145890,NA,9.08349321218144,11.8906081920659,0
"lca",1995,0,0,NA,8822.500699,148208,NA,9.08506063477867,11.9063719714938,0
"lca",1996,0,0,NA,8945.863531,150436,NA,9.09894652912571,11.9212930235576,0
"lca",1997,0,0,NA,8759.567553,152569,NA,9.077901816616,11.9353722317173,0
"lca",1998,0,0,NA,9183.351637,154677,NA,9.12514751905071,11.9490943506534,0
"lca",1999,0,0,NA,9306.760325,156702,NA,9.13849633173206,11.9621011915045,0
"lca",2000,0,0,NA,9198.938944,158616,NA,9.12684342421195,11.9742414658184,0
"lca",2001,0,0,NA,8795.545821,160237,NA,9.08200071562121,11.9844092482473,0
"lca",2002,0,0,NA,8755.459394,161641,NA,9.07743271553066,11.9931331057608,0
"lca",2003,0,0,NA,9054.067784,162976,NA,9.11096941460362,12.0013582296843,0
"lca",2004,0,0,NA,9637.378014,164239,NA,9.17340436035957,12.0090779630235,0
"lca",2005,0,0,NA,9527.584694,165450,NA,9.16194652213385,12.0164243133498,0
"lca",2006,0,0,NA,10045.6504,166639,NA,9.21489502378409,12.0235850749567,0
"lca",2007,0,0,NA,10147.44325,167758,NA,9.22497705618694,12.0302777437117,0
"lca",2008,0,0,NA,10583.43102,168808,NA,9.26704494584635,12.0365172533859,0
"lca",2009,0,0,NA,10219.8024,169869,NA,9.23208252893281,12.0427828307414,0
"lca",2010,0,0,NA,10191.31468,170906,NA,9.22929113457786,12.0488689767378,0
"lca",2011,0,0,NA,10576.89797,171801,NA,9.26642746487896,12.0540921092371,0
"lca",2012,0,0,NA,10517.27776,172587,NA,9.26077468474463,12.058656736139,0
"lca",2013,0,0,NA,10279.41551,173369,NA,9.23789868038885,12.0631775499527,0
"lca",2014,0,0,NA,10369.93826,174138,NA,9.24666634749322,12.0676033673046,0
"lka",1990,0,0,9.78,1388.589518,16352458,NA,7.23604377568057,16.6098887803996,0
"lka",1991,0,0,9.78,1441.629968,16475354,NA,7.27352967465132,16.6173761252237,0
"lka",1992,0,0,9.78,1481.331101,16739284,NA,7.30069635511458,16.6332688503068,0
"lka",1993,0,0,9.78,1556.884675,17025918,NA,7.35044210036887,16.650247329251,0
"lka",1994,0,0,9.78,1620.29121,17275773,NA,7.39036117133093,16.6648156733608,0
"lka",1995,0,0,9.78,1681.350532,17564068,NA,7.42735263754757,16.6813657822117,0
"lka",1996,0,0,9.78,1712.008158,17905018,NA,7.44542232187725,16.7005915667199,0
"lka",1997,0,0,9.78,1787.41018,18248200,NA,7.48852302435459,16.7195770029915,0
"lka",1998,0,0,9.78,1836.389463,18596003,NA,7.51555667450193,16.7384572231176,0
"lka",1999,0,0,9.78,1880.10678,18944731,NA,7.5390838520834,16.7570364033369,0
"lka",2000,0,0,9.78,1956.933104,19293054,NA,7.57913378387877,16.7752556927238,0
"lka",2001,0,0,9.78,1896.482517,19600362,NA,7.54775614252596,16.7910585934179,0
"lka",2002,0,0,9.78,1951.225228,19805752,NA,7.57621277629742,16.8014829585268,0
"lka",2003,0,0,9.78,2052.030451,19951521,NA,7.62658504584917,16.8088159389955,0
"lka",2004,0,0,9.78,2149.106286,20087605,NA,7.67280735377221,16.8156135161455,0
"lka",2005,0,0,9.78,2268.688013,20216524,NA,7.72695697554624,16.8220108477776,0
"lka",2006,0,0,9.78,2426.348733,20352411,NA,7.79414282731832,16.8287099394935,0
"lka",2007,0,0,9.78,2573.543622,20492545,NA,7.85303906940573,16.8355717194322,0
"lka",2008,4,0,10.44,2708.585942,20629378,NA,7.90418198507268,16.8422267343263,0
"lka",2009,0,0,10.44,2787.27351,20756435,NA,7.93281916044931,16.8483668770455,0
"lka",2010,0,0,10.44,2993.014115,20879089,NA,8.00403622384559,16.8542586897587,0
"lka",2011,0,0,10.44,3232.373504,21009048,NA,8.08097197732038,16.8604637600383,0
"lka",2012,0,0,10.44,3484.79049,21169458,NA,8.15616320374043,16.8680700405159,0
"lka",2013,0,0,10.44,3728.935866,20585000,NA,8.22387818131813,16.8400732131861,0
"lka",2014,0,0,11,3929.92062,20778000,NA,8.27637450618603,16.8494052926126,0
"lso",1990,0,0,NA,533.8249642,1809696,NA,6.2800680028308,14.4086694333347,0
"lso",1991,0,0,NA,560.8849057,1842379,NA,6.32951572529464,14.4265682292474,0
"lso",1992,0,0,NA,590.0082121,1873274,NA,6.38013645561646,14.4431982601023,0
"lso",1993,0,0,NA,601.5579141,1901793,NA,6.39952281357286,14.4583076833572,0
"lso",1994,3,0,NA,628.9600512,1927707,NA,6.44406774307777,14.4718417716495,0
"lso",1995,0,0,NA,641.7587119,1951437,NA,6.4642123948831,14.4840765822224,0
"lso",1996,0,0,NA,670.4695818,1972418,NA,6.50797833524969,14.4947707592284,0
"lso",1997,0,0,NA,689.8062185,1988130,NA,6.53641071539397,14.5027050564148,0
"lso",1998,0,0,NA,696.9359739,1998049,NA,6.54669354700029,14.5076817624144,0
"lso",1999,0,0,NA,698.4410872,2003234,NA,6.54885083326459,14.5102734325873,0
"lso",2000,0,0,NA,725.2636687,2003913,NA,6.5865352697043,14.5106123270709,0
"lso",2001,0,0,NA,752.2432125,2000853,NA,6.62305969253824,14.5090841475989,0
"lso",2002,0,0,NA,760.0334432,1994679,NA,6.63336243652275,14.5059936931043,0
"lso",2003,0,0,NA,798.5405006,1985059,NA,6.68278568722041,14.5011591945836,0
"lso",2004,0,0,NA,817.7935979,1971129,NA,6.70660997945774,14.4941170330038,0
"lso",2005,0,0,NA,853.9605006,1953076,NA,6.74988494049408,14.4849161235922,0
"lso",2006,0,0,NA,893.7506866,1945063,NA,6.7954268622317,14.4808049252556,0
"lso",2007,0,0,NA,927.2686333,1953268,NA,6.83224331139562,14.4850144252267,0
"lso",2008,0,0,NA,971.8813668,1966541,NA,6.87923374639437,14.4917867198612,0
"lso",2009,0,0,NA,952.7479297,1980883,NA,6.85935036677864,14.4990532628563,0
"lso",2010,0,0,NA,995.2334325,1996251,NA,6.90297731517066,14.5067814794505,0
"lso",2011,0,0,NA,1031.997216,2014009,NA,6.93925124836345,14.5156378209696,0
"lso",2012,0,0,NA,1086.390348,2034354,NA,6.99061587237616,14.5256888817451,0
"lso",2013,0,0,NA,1093.953235,2056504,NA,6.99755323526752,14.536518011703,0
"lso",2014,0,0,NA,1100.049937,2080089,NA,7.00311085502876,14.5479212392236,0
"ltu",1990,0,0,NA,8333.350707,3697838,NA,9.02802090002005,15.1232588825061,0
"ltu",1991,0,0,NA,7847.017343,3704134,NA,8.96788878226904,15.1249600511997,0
"ltu",1992,0,0,0,6185.535236,3700114,NA,8.72996881883504,15.1238741879506,0
"ltu",1993,0,0,0,5206.442661,3682613,NA,8.55765211094474,15.1191331125236,0
"ltu",1994,0,0,0,4730.69632,3657144,NA,8.46182768418179,15.1121930728944,0
"ltu",1995,1,0,1,4924.096675,3629102,NA,8.50189612053972,15.1044957927167,0
"ltu",1996,0,0,1,5211.100252,3601613,NA,8.55854629325803,15.096892358635,0
"ltu",1997,0,0,1,5685.449015,3575137,NA,8.64566538547554,15.0895140550543,0
"ltu",1998,3,0,1,6154.172456,3549331,NA,8.72488557888875,15.0822696929883,0
"ltu",1999,0,0,1,6129.99844,3524238,NA,8.72094977444409,15.0751748006476,0
"ltu",2000,1,0,4,6384.308654,3499536,NA,8.76159848601856,15.0681409462427,0
"ltu",2001,1,0,4,6854.525128,3470818,NA,8.83266431578214,15.0599008590123,0
"ltu",2002,0,0,4,7374.097971,3443067,NA,8.90572886471071,15.0518732019048,0
"ltu",2003,0,0,4,8218.693363,3415213,NA,9.01416651714251,15.0437504209307,0
"ltu",2004,0,0,4,8851.925989,3377075,NA,9.08839034020061,15.0325205081824,0
"ltu",2005,0,0,4,9692.868538,3322528,NA,9.17914569182971,15.016236496923,0
"ltu",2006,0,0,4,10577.21455,3269909,NA,9.26645739570207,15.00027271374,0
"ltu",2007,0,0,4,11889.35452,3231294,NA,9.38339870057453,14.9883932341674,0
"ltu",2008,0,0,4,12324.51973,3198231,NA,9.41934603101169,14.9781084024128,0
"ltu",2009,0,0,4,10612.9204,3162916,NA,9.26982744349814,14.9670049448691,0
"ltu",2010,0,0,2,10884.11619,3097282,NA,9.29505977514935,14.9460355106705,0
"ltu",2011,2,0,2,11836.72004,3028115,NA,9.37896184641121,14.9234508716822,0
"ltu",2012,1,0,2,12516.61841,2989139,NA,9.43481251312393,14.9104959440322,0
"ltu",2013,0,0,2,13145.80693,2961250,NA,9.48385812211899,14.9011220344551,0
"ltu",2014,2,0,2,13753.1896,2937253,NA,9.52902604710272,14.8929853487928,0
"lux",1990,0,0,0,66027.07501,381850,NA,11.0978201643125,12.8527831403165,0
"lux",1991,0,0,0,70779.97382,387000,NA,11.1673313840209,12.8661799720119,0
"lux",1992,0,0,0,71116.94136,392175,NA,11.1720808625138,12.8794634477244,0
"lux",1993,0,0,0,73116.19334,397475,NA,11.1998051443243,12.8928873180169,0
"lux",1994,0,0,0,74883.14158,402925,NA,11.2236840651325,12.9065057193909,0
"lux",1995,0,0,0,74896.09645,408625,NA,11.2238570513248,12.9205531440265,0
"lux",1996,0,0,0,74916.50739,414225,NA,11.2241295376123,12.9341645834375,0
"lux",1997,0,0,0,77993.05737,419450,NA,11.2643750936334,12.9466996082744,0
"lux",1998,3,0,0,82170.23925,424700,NA,11.3165484625676,12.9591383163014,0
"lux",1999,3,0,0,87695.33909,430475,NA,11.3816240308818,12.9726445291544,0
"lux",2000,1.5,0,0,92527.71087,436300,NA,11.4352634556093,12.9860853591117,0
"lux",2001,0,0,0,94243.70684,441525,NA,11.4536393321526,12.9979899225646,0
"lux",2002,0,0,0,96269.57975,446175,NA,11.4749076574358,13.0084665307242,0
"lux",2003,0,0,0,97597.99732,451630,NA,11.4886122529284,13.0206185395207,0
"lux",2004,0,0,0,100292.5669,458095,NA,11.5158468625299,13.0348318651678,0
"lux",2005,0,0,0,101222.0444,465158,NA,11.5250718421535,13.0501324118019,0
"lux",2006,0,0,0,105614.1789,472637,NA,11.5675479111273,13.0660829309793,0
"lux",2007,0,0,0,112417.877,479993,NA,11.6299782518376,13.0815267994444,0
"lux",2008,0,0,0,110094.7915,488650,NA,11.6090970145981,13.099401765767,0
"lux",2009,0,0,0,104574.349,497783,NA,11.5576535710938,13.1179195180713,0
"lux",2010,0,0,0,106544.0574,506953,NA,11.5763138630948,13.1361735761066,0
"lux",2011,2,0,0,105290.249,518347,NA,11.564476091745,13.1584001811393,0
"lux",2012,0,0,0,104487.7443,530946,NA,11.5568250640834,13.1824156001375,0
"lux",2013,0,0,0,105338.9555,543360,NA,11.5649385774765,13.2055273626651,0
"lux",2014,0,0,0,105583.9373,556319,NA,11.5672615297831,13.2290971497135,0
"lva",1990,0,0,0,7622.698259,2663151,NA,8.93888568823226,14.7950205661551,0
"lva",1991,0,0,0,6694.198943,2650581,NA,8.80899660092929,14.7902894192147,0
"lva",1992,0,0,0,4607.113797,2614338,NA,8.43535686552081,14.7765214685563,0
"lva",1993,0,0,0,4464.721135,2563290,NA,8.40396203559308,14.7568021475993,0
"lva",1994,1,0,0,4639.505652,2520742,NA,8.44236309902722,14.7400638605918,0
"lva",1995,0,0,0,4661.668401,2485056,0.0183869618922472,8.44712868900935,14.7258057524702,0
"lva",1996,0,0,0,4822.904149,2457222,-0.0211020316928625,8.48113154614144,14.714542001512,0
"lva",1997,0,0,0,5317.979976,2432851,0.327240854501724,8.57884880647057,14.7045743786244,0
"lva",1998,1,0,0,5719.989183,2410019,0.255498379468918,8.65172219328814,14.6951451892532,0
"lva",1999,1,0,0,5929.267672,2390482,0.31910052895546,8.6876559889187,14.6870055772145,0
"lva",2000,0,0,0,6336.382967,2367550,0.301784306764603,8.75406337469165,14.6773662231435,0
"lva",2001,0,0,0,6833.435432,2337170,0.345086842775345,8.82958281761506,14.6644513537081,0
"lva",2002,0,0,0,7443.229447,2310173,0.365460008382797,8.91506009910497,14.6528329714686,0
"lva",2003,0,0,0,8149.001836,2287955,0.319013297557831,9.00565072462391,14.6431689634562,0
"lva",2004,0,0,0,8957.233936,2263122,0.32142835855484,9.10021674580746,14.6322558339005,0
"lva",2005,0,0,0,10106.26262,2238799,0.284379363059998,9.22091057205686,14.6214501193314,0
"lva",2006,0,0,0,11507.46483,2218357,0.303404003381729,9.35075121941907,14.6122773897565,0
"lva",2007,0,0,0,12810.04095,2200325,0.391467124223709,9.45798459160698,14.6041156346907,0
"lva",2008,0,0,0,12506.6945,2177322,0.417180895805359,9.43401933992932,14.5936062392469,0
"lva",2009,0,0,4,10675.42517,2141669,0.471540093421936,9.27569966587512,14.577095989571,0
"lva",2010,0,0,4,10500.86662,2097555,0.406653344631195,9.25921306797786,14.5562829386722,0
"lva",2011,2,0,4,11018.51524,2059709,0.377577364444733,9.30733234041723,14.5380752686514,0
"lva",2012,0,0,4,11971.01075,2034319,0.346435010433197,9.39024323525448,14.5256716771185,0
"lva",2013,0,0,4,12353.53861,2012647,0.343022435903549,9.42169782814057,14.5149613290856,0
"lva",2014,0,0,4,12731.6772,1993782,0.332735985517502,9.45184843464043,14.5055438955432,0
"mar",1990,3,0,NA,1695.636475,24375551,NA,7.43581345080644,17.0090911797209,0
"mar",1991,3,0,NA,1786.762817,24799014,NA,7.48816077943381,17.0263144522803,0
"mar",1992,0,0,NA,1720.422485,25212468,NA,7.45032517045914,17.0428491920321,0
"mar",1993,0,0,NA,1680.710449,25614586,NA,7.42697186931561,17.05867251282,0
"mar",1994,0,0,NA,1830.880615,26000822,NA,7.51255234047339,17.0736387108706,0
"mar",1995,0,0,NA,1705.448242,26399429,NA,7.44158325369958,17.0888529390948,0
"mar",1996,0,0,NA,1886.672241,26808107,NA,7.54256983711839,17.1042148997372,0
"mar",1997,0,0,NA,1828.968628,27213337,NA,7.51150749570139,17.1192177419757,0
"mar",1998,0,0,NA,1931.740479,27621648,NA,7.56617667810995,17.1341103710735,0
"mar",1999,0,0,NA,1935.47876,28027179,NA,7.56810999604894,17.1486852759071,0
"mar",2000,1,0,NA,1957.141357,28423435,NA,7.57924019626426,17.1627245389172,0
"mar",2001,0,0,NA,2078.966064,28814643,NA,7.63962596449246,17.1763942533956,0
"mar",2002,4,0,NA,2127.50708,29198142,NA,7.66270618829158,17.189615635077,0
"mar",2003,0,0,NA,2229.576172,29571415,NA,7.70956678899187,17.202318743237,0
"mar",2004,0,0,NA,2301.081787,29953018,NA,7.74113463351495,17.2151406453956,0
"mar",2005,0,0,NA,2342.154785,30358144,NA,7.75882663292166,17.2285753755532,0
"mar",2006,0,0,NA,2489.99292,30771178,NA,7.82003514608122,17.2420890306083,0
"mar",2007,0,0,NA,2540.615234,31186468,NA,7.84016154879275,17.2554948407482,0
"mar",2008,0,0,NA,2648.585693,31606767,NA,7.88178107575661,17.2688818012009,0
"mar",2009,0,0,NA,2710.666504,32030778,NA,7.90494982607029,17.2822078110187,0
"mar",2010,0,0,NA,2767.042236,32467016,NA,7.92553424385547,17.2957352396404,0
"mar",2011,0,0,NA,2879.539307,32912588,NA,7.96538559748735,17.3093657565393,0
"mar",2012,0,0,NA,2927.450439,33355241,NA,7.98188716586657,17.3227254694032,0
"mar",2013,0,0,NA,3008.185547,33787571,NA,8.0090923676753,17.3356035709335,0
"mar",2014,0,0,NA,3051.458984,34204780,NA,8.02337511063582,17.3478759583483,0
"mda",1990,0,0,NA,3740.101498,2977912,NA,8.22686802854301,14.9067329417559,0
"mda",1991,0,0,NA,3137.835017,2981566,NA,8.05128835606633,14.9079592238088,0
"mda",1992,0,0,NA,2225.173562,2980965,NA,7.70759019695134,14.9077576315648,0
"mda",1993,1,0,NA,2202.164453,2975966,NA,7.69719599796353,14.9060792501387,0
"mda",1994,0,0,NA,1526.425245,2966745,NA,7.33068383947235,14.90297595018,0
"mda",1995,0,0,NA,1511.958318,2953200,NA,7.32116098889917,14.8983998861671,0
"mda",1996,0,0,NA,1425.951809,2947293,NA,7.26259480587304,14.8963976799199,0
"mda",1997,0,0,NA,1454.808616,2936413,NA,7.28262963555887,14.8926993263987,0
"mda",1998,0,0,NA,1360.181611,2935227,NA,7.21537350731476,14.8922953506726,0
"mda",1999,0,0,NA,1316.432549,2930622,NA,7.18268074253075,14.890725245153,0
"mda",2000,0,0,NA,1346.915672,2924668,NA,7.20557257014477,14.8886915279325,0
"mda",2001,0,0,NA,1432.276893,2918135,NA,7.26702068986228,14.8864552715595,0
"mda",2002,0,0,NA,1547.574212,2911385,NA,7.34444395946705,14.884139470939,0
"mda",2003,3,0,NA,1654.366293,2903198,0.267555385828018,7.41117330995278,14.8813234459857,0
"mda",2004,3,0,NA,1781.191453,2896023,0.295206129550934,7.48503777498555,14.8788489744452,0
"mda",2005,0,0,NA,1919.445508,2888985,0.428085774183273,7.55979162539501,14.8764157873269,0
"mda",2006,0,0,NA,2017.177301,2880967,0.46946993470192,7.60945443741271,14.8736365596449,0
"mda",2007,0,0,NA,2082.512601,2874299,0.452030599117279,7.64133042492305,14.8713193763962,0
"mda",2008,0,0,NA,2249.225897,2868833,0.550056338310242,7.71834139022336,14.8694158848343,0
"mda",2009,1,0,NA,2116.943575,2865213,0.587862133979797,7.65772861749671,14.8681532509172,0
"mda",2010,0,0,NA,2269.511161,2862354,0.613462448120117,7.72731973970774,14.8671549211771,0
"mda",2011,0,0,NA,2402.944463,2860699,0.597750902175903,7.78445012394214,14.8665765585283,0
"mda",2012,0,0,NA,2389.086661,2860324,0.495565861463547,7.77866642167835,14.8664454630929,0
"mda",2013,0,0,NA,2605.8503,2859558,0.462999701499939,7.86551431167563,14.8661776253981,0
"mda",2014,0,0,NA,2737.801851,2857815,0.655128419399261,7.91491063325148,14.865567904796,0
"mdg",1990,0,0,NA,538.5362751,12055639,NA,6.28885485755884,16.3050430752436,0
"mdg",1991,0,0,NA,489.7160981,12421412,NA,6.19382583155983,16.3349323156083,0
"mdg",1992,0,0,NA,480.8109324,12800870,NA,6.17547412089927,16.3650236953301,0
"mdg",1993,0,0,NA,476.1597333,13197345,NA,6.16575337209867,16.3955262309623,0
"mdg",1994,0,0,NA,461.3976657,13613850,NA,6.13426028655911,16.4265982148597,0
"mdg",1995,0,0,NA,454.5379466,14051275,NA,6.11928140100145,16.4582236969577,0
"mdg",1996,0,0,NA,449.6280871,14510711,NA,6.10842076793606,16.4903976243491,0
"mdg",1997,0,0,NA,451.3031994,14990814,NA,6.11213939610541,16.522948171473,0
"mdg",1998,0,0,NA,453.8861748,15489364,NA,6.1178464503072,16.5556641528025,0
"mdg",1999,0,0,NA,460.03439,16000506,NA,6.13130124755825,16.588130904704,0
"mdg",2000,0,0,NA,465.5295098,16516338,NA,6.14317548847796,16.6198606307823,0
"mdg",2001,0,0,NA,478.4056149,17032939,NA,6.17045893939865,16.6506596155529,0
"mdg",2002,0,0,NA,406.7012221,17549913,NA,6.00807881782629,16.6805595505989,0
"mdg",2003,0,0,NA,433.6010403,18071854,NA,6.07212484933843,16.7098662583014,0
"mdg",2004,0,0,NA,443.278655,18606608,NA,6.09419859035489,16.7390273444076,0
"mdg",2005,0,0,NA,450.9552309,19159707,NA,6.11136806827834,16.7683200381145,0
"mdg",2006,0,0,NA,461.5403379,19730909,NA,6.13456945619039,16.7976969489091,0
"mdg",2007,0,0,NA,473.7854623,20318583,NA,6.16075460805428,16.827046443991,0
"mdg",2008,0,0,NA,490.9639354,20923840,NA,6.19637067377301,16.8563997367219,0
"mdg",2009,0,0,NA,457.7897549,21547280,NA,6.1264100282816,16.8857601484504,0
"mdg",2010,0,0,NA,447.417143,22183340,NA,6.10349136526429,16.9148521146632,0
"mdg",2011,0,0,NA,441.7551584,22822300,NA,6.09075578832461,16.9432486861011,0
"mdg",2012,0,0,NA,442.6415001,23462438,NA,6.09276018756839,16.9709113173588,0
"mdg",2013,0,0,NA,440.6746589,24109290,NA,6.08830686826589,16.9981078013621,0
"mdg",2014,0,0,NA,443.3438699,24764348,NA,6.094345698957,17.0249155961796,0
"mdv",1990,0,0,NA,4582.261279,224762,NA,8.42994788430345,12.322797343567,0
"mdv",1991,0,0,NA,4507.19493,231802,NA,8.4134302722546,12.3536388379783,0
"mdv",1992,0,0,NA,4671.996393,238543,NA,8.44934175246153,12.3823048665607,0
"mdv",1993,0,0,NA,4803.909905,244884,NA,8.47718542886082,12.4085399080171,0
"mdv",1994,0,0,NA,5053.646336,250822,NA,8.52786530845175,12.432498803192,0
"mdv",1995,0,0,NA,5580.26342,256649,NA,8.6269912621464,12.455464671624,0
"mdv",1996,0,0,NA,5888.072419,262347,NA,8.68068395975563,12.4774233339437,0
"mdv",1997,0,0,NA,6254.75857,267707,NA,8.74109782423443,12.4976483778405,0
"mdv",1998,0,0,NA,6599.871737,272723,NA,8.7948054940378,12.5162119070446,0
"mdv",1999,0,0,NA,6889.012461,277412,NA,8.83768302441722,12.5332590447592,0
"mdv",2000,0,0,NA,7037.085461,282019,NA,8.85894936641462,12.5497297235371,0
"mdv",2001,0,0,NA,6647.650382,286767,NA,8.80201874520052,12.5664253183259,0
"mdv",2002,0,0,NA,7012.255689,291616,NA,8.85541470986576,12.5831931472959,0
"mdv",2003,0,0,NA,7845.293074,296491,NA,8.9676690225318,12.5997721428277,0
"mdv",2004,0,0,NA,8174.416073,301413,NA,9.00876456483512,12.6162366962948,0
"mdv",2005,0,0,NA,7141.88377,306429,NA,8.87373185386907,12.6327413598894,0
"mdv",2006,0,0,NA,8620.728147,313851,NA,9.06192483189994,12.6566736299761,0
"mdv",2007,0,0,NA,8933.171664,324479,NA,9.09752678035365,12.6899760980861,0
"mdv",2008,0,0,NA,9396.497336,336170,NA,9.1480922749868,12.7253722633755,0
"mdv",2009,0,0,NA,8313.409837,348275,NA,9.02562513304964,12.7607476765744,0
"mdv",2010,0,0,NA,8569.524946,360792,NA,9.05596757785004,12.7960568939758,0
"mdv",2011,0,0,NA,9005.813914,373674,NA,9.10562563820079,12.8311390385281,0
"mdv",2012,0,0,NA,8907.661349,386818,NA,9.09466701115259,12.8657095771559,0
"mdv",2013,0,0,NA,9213.327914,400070,NA,9.12840640100782,12.8993948107794,0
"mdv",2014,0,0,NA,9612.078618,413617,NA,9.17077577597397,12.9326957038462,0
"mex",1990,0,0,9.68,8036.861144,82820170,NA,8.99179388097003,18.2321821887239,1
"mex",1991,0,0,9.68,8197.011795,84430572,NA,9.01152495159307,18.2514401214658,1
"mex",1992,0,0,9.68,8330.264268,86044809,NA,9.02765045950761,18.27037875341,1
"mex",1993,0,0,10.68,8411.796213,87653807,NA,9.03739031078021,18.2889056025012,1
"mex",1994,0,0,11.61,8623.48043,89259205,NA,9.0622440443487,18.3070551105606,1
"mex",1995,0,0,11.61,7970.640385,90862455,NA,8.9835201179918,18.3248574375211,1
"mex",1996,0,0,11.61,8320.652957,92452702,NA,9.02649601114448,18.3422077419793,1
"mex",1997,0,0,13.84,8770.844816,94021207,NA,9.07918841094342,18.359030921172,1
"mex",1998,0,0,13.84,9161.895278,95575245,NA,9.12280834434425,18.3754244009753,1
"mex",1999,0,0,13.84,9264.977293,97115707,NA,9.13399668787997,18.3914136812507,1
"mex",2000,0,0,13.84,9581.969702,98625552,NA,9.16763845546771,18.4068409340728,1
"mex",2001,0,0,13.84,9398.350744,100099099,NA,9.1482895000985,18.4216712432459,1
"mex",2002,0,0,13.84,9242.278861,101548624,NA,9.13154376420591,18.4360482959235,1
"mex",2003,0,0,13.84,9221.996667,102978515,NA,9.12934685134824,18.4500309322025,1
"mex",2004,0,0,14.84,9421.28976,104394131,NA,9.15072727539556,18.4636840153575,1
"mex",2005,0,0,14.84,9491.517302,105811504,NA,9.1581537631231,18.4771698049368,1
"mex",2006,0,0,14.99,9813.828042,107253666,NA,9.19154769479265,18.4907072970064,1
"mex",2007,0,0,14.99,9877.695326,108774360,NA,9.19803449693184,18.5047862028488,1
"mex",2008,0,0,15.86,9826.342184,110374288,0.80967652797699,9.19282203646582,18.5193877661315,1
"mex",2009,0,0,15.91,9074.118815,111999721,0.822723805904388,9.11318155414303,18.5340069381848,1
"mex",2010,0,0,15.91,9389.067221,113623895,0.815474092960358,9.14730122978133,18.5484043854421,1
"mex",2011,0,0,15.91,9575.934378,115243504,0.812911033630371,9.16700839445744,18.5625578738273,1
"mex",2012,0,0,15.91,9782.517763,116818208,0.795425474643707,9.18835216987643,18.5761295066197,1
"mex",2013,0,0,15.91,9738.710598,118343573,0.803073763847351,9.18386400573777,18.5891025874222,1
"mex",2014,0,0,15.91,9862.481254,119784261,0.801380336284637,9.19649306441721,18.6012028577194,1
"mkd",1990,0,0,NA,3534.322651,2063689,NA,8.17027694780664,14.5400057159359,0
"mkd",1991,0,0,0,3328.639508,2055994,NA,8.11031894333653,14.536269987265,0
"mkd",1992,0,0,0,3146.022355,2032523,NA,8.05389418944167,14.5247884364532,0
"mkd",1993,4,0,0,2948.271518,2006854,NA,7.98897435151039,14.5120788797413,0
"mkd",1994,2,0,0,2917.058946,1992666,NA,7.97833117741123,14.5049839985978,0
