"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","SECTOR","FREQUENCY","SCALE","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"IMF.STA:FD(6.0.0)","GEO.VFI_PT.S1311MIXED.A","OBS_VALUE","Georgia","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","0.359240859746933","0.309226930141449","0.169558241963387","-0.0473047308623791","0.0220455899834633","-0.452872157096863","-0.456914365291595","-0.546198546886444","-0.507844626903534","-0.519182026386261","-0.418977081775665","-0.249333828687668","-0.168628841638565","0.00810676254332066","0.156836479902267","0.0395000465214252","-0.141965359449387","-0.164899125695229","-0.110241524875164","-0.0300552379339933","-0.0852964296936989","-0.0549523495137692","-0.0784558281302452","-0.0452175661921501","-0.0461132973432541","0.174835965037346"
"IMF.STA:FD(6.0.0)","BRA.VFI_PT.S1311MIXED.A","OBS_VALUE","Brazil","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","-0.16722808778286","-0.161343157291412","-0.212278053164482","-0.146033212542534","-0.0493957549333572","0.0503630265593529","0.00641447165980935","0.0681567341089249","0.0111497947946191","-0.0406559631228447","0.157510131597519"
"IMF.STA:FD(6.0.0)","AZE.VFI_PT.S1311MIXED.A","OBS_VALUE","Azerbaijan, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","-0.821457922458649","-0.368834793567657","-0.651558935642242","-0.536991894245148","-0.274791121482849","-0.232134625315666","-0.234872743487358","0.00331546855159104","-0.191924333572388","-0.15409728884697","-0.470957219600677","-0.252240657806396",""
"IMF.STA:FD(6.0.0)","MDA.VFI_PT.S1311MIXED.A","OBS_VALUE","Moldova, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","-0.424087792634964","-0.382242470979691","-0.55786794424057","-0.472498029470444","-0.350160896778107","-0.388889908790588","-0.248554289340973","-0.549611330032349","-0.530166685581207","-0.441018611192703","-0.389522820711136","-0.442551404237747","-0.600132703781128","-0.670167326927185","-0.894006669521332","-0.903227508068085","-0.922592282295227","-0.666770875453949"
"IMF.STA:FD(6.0.0)","SLV.VFI_PT.S1311MIXED.A","OBS_VALUE","El Salvador","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","0.183037221431732","0.0442168489098549","0.085604302585125","0.0501964911818504","0.0111925899982452","-0.118972763419151","-0.0733164846897125","0.227481409907341","0.101829573512077","0.0857718586921692","-0.0166881699115038","0.0823184475302696","-0.0794920399785042","-0.121118441224098","-0.0703586786985397","-0.0399631559848785","-0.0171642228960991","-0.0359600223600864","0.13328817486763"
"IMF.STA:FD(6.0.0)","PRT.VFI_PT.S1311MIXED.A","OBS_VALUE","Portugal","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","0.153216302394867","0.0629859566688538","0.0157577078789473","-0.0561590828001499","0.0547719299793243","-0.0123027777299285","-0.0924926176667213","-0.0475431829690933","-0.145387560129166","",""
"IMF.STA:FD(6.0.0)","UKR.VFI_PT.S1311MIXED.A","OBS_VALUE","Ukraine","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","-0.0609528496861458","-0.0584674142301083","-0.2871333360672","-0.261776387691498","-0.217789173126221","-0.572987973690033","-0.573444485664368","-0.571942210197449","-0.60095089673996","-0.534672856330872","-0.449929386377335","-0.735221922397614","-0.676877379417419","-0.649001240730286","-0.565857887268066","-0.841882228851318","-0.783752977848053","-0.841853559017181","-0.743758201599121","-0.607648193836212","-0.1743074208498"
"IMF.STA:FD(6.0.0)","UZB.VFI_PT.S1311MIXED.A","OBS_VALUE","Uzbekistan, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.684864342212677","-0.292542666196823","-0.510463237762451","-0.356263071298599","-0.26462921500206"
"IMF.STA:FD(6.0.0)","BLR.VFI_PT.S1311MIXED.A","OBS_VALUE","Belarus, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","0.0607734806835651","0.0585253462195396","-0.0535319671034813","-0.210273295640945","-0.25024339556694","-0.219890862703323","-0.17511822283268","-0.0485963113605976","-0.197852224111557","-0.194198250770569","-0.354015648365021","-0.15486866235733","-0.158014014363289","-0.173032507300377","-0.293840736150742","-0.283357083797455","-0.294673800468445","-0.177523598074913","-0.225837290287018","-0.56518280506134","-0.391722023487091","-0.381480783224106","-0.371275305747986","-0.460673928260803","-0.354762464761734","-0.284093797206879","-0.351759642362595","-0.328569054603577","-0.130849435925484"
"IMF.STA:FD(6.0.0)","CHE.VFI_PT.S1311MIXED.A","OBS_VALUE","Switzerland","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","-0.645726323127747","-0.506607890129089","-0.480619668960571","-0.394287079572678","-0.502536237239838","-0.541465401649475","-0.597590804100037","-0.721637845039368","-0.784860670566559","-0.514183223247528","-0.700607061386108","-0.884967863559723","-0.480173975229263","-1.00058913230896","-1.01891314983368","-1.16137266159058","-1.30864310264587","-1.3797013759613","-1.29688799381256","-1.21615433692932","-1.25747108459473","-1.19920420646667","-1.25957441329956","-1.27397811412811","-1.2454149723053","-1.30175113677979","-1.17164325714111","-1.37267458438873","-1.342817902565","-1.35178637504578","-0.927011132240295"
"IMF.STA:FD(6.0.0)","MKD.VFI_PT.S1311MIXED.A","OBS_VALUE","North Macedonia, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","-0.350701928138733","-0.259857296943665","-0.313576936721802","","","","","","-0.271463483572006","-0.251609206199646","-0.245724365115166","-0.362433642148972","-0.321889460086823","-0.529469609260559","-0.384253293275833","-0.0622549988329411"
"IMF.STA:FD(6.0.0)","EST.VFI_PT.S1311MIXED.A","OBS_VALUE","Estonia, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","-0.178468480706215","-0.159995973110199","-0.260048925876617","-0.157738745212555","-0.0647401884198189","-0.145891457796097","-0.253205716609955","-0.233112871646881","-0.288285136222839","-0.362482160329819","-0.312722265720367","-0.371259570121765","-0.372910231351852","-0.154214531183243","-0.12513130903244","-0.158459484577179","-0.174434289336205","-0.123797416687012","-0.187506854534149","-0.199053585529327","-0.16806848347187","-0.175434499979019","-0.182460010051727","-0.206366032361984","-0.282592356204987","-0.119657762348652"
"IMF.STA:FD(6.0.0)","ISL.VFI_PT.S1311MIXED.A","OBS_VALUE","Iceland","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","-0.163988143205643","-0.0751427039504051","-0.112439692020416","-0.0995936691761017","-0.106531076133251","-0.138092517852783","-0.194404527544975","-0.256933748722076","-0.364533513784409","-0.422962307929993","-0.43658784031868","-0.316589683294296","-0.295475661754608","-0.296057760715485","-0.433864146471024","-0.53125536441803","-0.56895238161087","-0.51845794916153","0.0754221826791763","-0.0675995424389839","-0.12747597694397","-0.115912906825542","-0.264998108148575","-0.325654327869415","-0.413521438837051","-0.376000702381134","-0.798639357089996","-0.515797197818756","-0.494421303272247","-0.435006737709045","-0.234588757157326"
"IMF.STA:FD(6.0.0)","THA.VFI_PT.S1311MIXED.A","OBS_VALUE","Thailand","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","0.266493380069733","-0.152600511908531","-0.129247888922691","-0.256523728370667","-0.232168048620224","-0.151104420423508","-0.169905230402946","0.0595327168703079","-0.00781220057979226","-0.0716570392251015","-0.0437423177063465","-0.133080452680588","-0.0592961050570011","-0.105673745274544","-0.123248375952244","-0.0495055578649044","-0.0672575905919075","-0.0981709882616997","0.117456384003162"
"IMF.STA:FD(6.0.0)","KEN.VFI_PT.S1311MIXED.A","OBS_VALUE","Kenya","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0.0204709973186255","0.145296409726143","0.0642440021038055","0.12546518445015","0.21830315887928","0.0147423148155212","-0.200162336230278"
"IMF.STA:FD(6.0.0)","CHL.VFI_PT.S1311MIXED.A","OBS_VALUE","Chile","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","-0.295162886381149","-0.487763285636902","-0.533168435096741","-0.267554342746735","0.151004493236542","-0.0407668985426426","-0.124711379408836","-0.0979948937892914","-0.0463410094380379","-0.00964195467531681","0.0167483743280172","0.0382479690015316","0.0274589378386736","-0.0153931165114045","0.031689528375864","0.206960573792458"
"IMF.STA:FD(6.0.0)","SOM.VFI_PT.SNG.A","OBS_VALUE","Somalia","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.286728322505951","0.34947544336319","0.431866347789764","0.450676411390305"
"IMF.STA:FD(6.0.0)","PLW.VFI_PT.SNG.A","OBS_VALUE","Palau, Republic of","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","1","0.446790605783463","0.4436154961586","0.393341869115829","0.113646306097507","0.0874781012535095","0.00671305600553751","0.0849955007433891","0.341598033905029","0.526729822158813","0.503441035747528","0.484198033809662",""
"IMF.STA:FD(6.0.0)","HRV.VFI_PT.SNG.A","OBS_VALUE","Croatia, Republic of","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.488944053649902","0.536981403827667"
"IMF.STA:FD(6.0.0)","SEN.VFI_PT.SNG.A","OBS_VALUE","Senegal","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.629896581172943","0.311373054981232","0.382211744785309","0.830163240432739","0.746800482273102","0.866127073764801"
"IMF.STA:FD(6.0.0)","NPL.VFI_PT.S1311MIXED.A","OBS_VALUE","Nepal","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.679196834564209","-0.209885314106941"
"IMF.STA:FD(6.0.0)","CPV.VFI_PT.SNG.A","OBS_VALUE","Cabo Verde","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","0.536960244178772","0.667191326618195","0.748645067214966","0.658588707447052","0.668906629085541","0.577910900115967","0.592991292476654","0.629060208797455","0.460234016180038","","0.333234250545502","0.35955685377121",""
"IMF.STA:FD(6.0.0)","GTM.VFI_PT.SNG.A","OBS_VALUE","Guatemala","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0.700248301029205","0.661112725734711","0.6599240899086","0.700248301029205","0.663910269737244","0.702767610549927","0.668802201747894"
"IMF.STA:FD(6.0.0)","MHL.VFI_PT.S1311MIXED.A","OBS_VALUE","Marshall Islands, Republic of the","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","0.670084774494171","0.674826800823212","0.653134167194366","0.631263494491577","0.627530992031097","0.595541715621948","0.51987212896347","0.511579930782318","0.433558076620102","0.379255950450897","0.455758064985275","",""
"IMF.STA:FD(6.0.0)","MHL.VFI_PT.SNG.A","OBS_VALUE","Marshall Islands, Republic of the","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","1","1","1","1","1","",""
"IMF.STA:FD(6.0.0)","SEN.VFI_PT.S1311MIXED.A","OBS_VALUE","Senegal","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.179651662707329","0.0848627090454102","0.236533135175705","0.299260079860687","0.252774357795715","0.280211091041565"
"IMF.STA:FD(6.0.0)","KHM.VFI_PT.S1311MIXED.A","OBS_VALUE","Cambodia","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.0939588248729706",""
"IMF.STA:FD(6.0.0)","RWA.VFI_PT.S1311MIXED.A","OBS_VALUE","Rwanda","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0.328420162200928","0.285937905311584","0.219592928886414","0.225089192390442","0.202848374843597","0.24187870323658","0.325798004865646"
"IMF.STA:FD(6.0.0)","HRV.VFI_PT.S1311MIXED.A","OBS_VALUE","Croatia, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.404703468084335","-0.169929832220078"
"IMF.STA:FD(6.0.0)","SOM.VFI_PT.S1311MIXED.A","OBS_VALUE","Somalia","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.369814395904541","0.230277314782143","0.150568455457687","0.472271710634232"
"IMF.STA:FD(6.0.0)","SWE.VFI_PT.SNG.A","OBS_VALUE","Sweden","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","0.220218390226364","0.180964916944504","0.190785929560661","0.21643628180027","0.221352443099022","0.202155753970146","0.207131117582321","0.216964557766914","0.203128695487976","0.184242695569992","0.189484819769859","0.203309208154678","0.242579162120819","0.259303659200668","0.292512059211731","0.310180962085724","0.323230087757111","0.30748239159584","0.307134568691254","0.331375181674957","0.333996623754501","0.340257227420807","0.339312940835953","0.3500956594944","0.362017780542374","0.359055191278458"
"IMF.STA:FD(6.0.0)","NAM.VFI_PT.SNG.A","OBS_VALUE","Namibia","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.371017217636108","0.223774433135986","0.820587038993835","",""
"IMF.STA:FD(6.0.0)","KOR.VFI_PT.S1311MIXED.A","OBS_VALUE","Korea, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","-0.437024801969528","-0.516151189804077","-0.47476589679718","-0.445025831460953","-0.532323062419891","-0.561725676059723","-0.602007687091827","-0.502842366695404","-0.388487458229065"
"IMF.STA:FD(6.0.0)","MEX.VFI_PT.SNG.A","OBS_VALUE","Mexico","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","0.80967652797699","0.822723805904388","0.815474092960358","0.812911033630371","0.795425474643707","0.803073763847351","0.801380336284637","0.800297737121582","0.798186421394348","0.791999459266663","0.797095835208893","0.797499537467957","0.815927982330322"
"IMF.STA:FD(6.0.0)","PLW.VFI_PT.S1311MIXED.A","OBS_VALUE","Palau, Republic of","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","0.540419697761536","0.525807321071625","0.569078326225281","0.469234317541122","0.465113073587418","0.414238899946213","0.362882435321808","0.246026918292046","0.302856415510178","0.182497218251228","0.259970039129257","0.375063985586166",""
"IMF.STA:FD(6.0.0)","KHM.VFI_PT.SNG.A","OBS_VALUE","Cambodia","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","0.125239282846451","-0.0937795415520668","0.253711074590683","0.366612493991852","0.410654485225677","0.30142617225647","0.230785354971886","0.295689105987549","0.224449500441551"
"IMF.STA:FD(6.0.0)","RWA.VFI_PT.SNG.A","OBS_VALUE","Rwanda","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0.89028936624527","0.843633234500885","0.851724088191986","0.832201600074768","0.827682733535767","0.854700565338135","0.85543155670166"
"IMF.STA:FD(6.0.0)","MEX.VFI_PT.S1311MIXED.A","OBS_VALUE","Mexico","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","-0.6161008477211","-0.450491845607758","-0.557721376419067","-0.586325407028198","-0.525854825973511","-0.702114522457123","-0.640880346298218","-0.799970507621765","-0.985792458057404","-1.03205347061157","-0.900050640106201","-0.977737843990326","-0.70998626947403"
"IMF.STA:FD(6.0.0)","NPL.VFI_PT.SNG.A","OBS_VALUE","Nepal","Vertical fiscal imbalance, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.847312748432159","0.539827227592468"
"IMF.STA:FD(6.0.0)","GTM.VFI_PT.S1311MIXED.A","OBS_VALUE","Guatemala","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0.0151586886495352","-0.00495061883702874","-0.073627844452858","0.0151586886495352","0.00936770718544722","0.0426547490060329","0.179549470543861"
"IMF.STA:FD(6.0.0)","NAM.VFI_PT.S1311MIXED.A","OBS_VALUE","Namibia","Vertical fiscal imbalance, Percent","Central government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0850705802440643","-0.0270032454282045","-0.0562567710876465","",""
