"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","SECTOR","FREQUENCY","SCALE","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"IMF.STA:FD(6.0.0)","MKD.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","North Macedonia, Republic of","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","0.371886968612671","0.501073658466339","","","","","","0.602199077606201","0.631320059299469","0.612045347690582","0.61636608839035","0.620278000831604","0.749492108821869","0.612013459205627","0.684499382972717"
"IMF.STA:FD(6.0.0)","MUS.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Mauritius","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","0.627375662326813","0.767432689666748","0.772738099098206","0.774453997612","0.797818958759308","0.840971708297729","0.838081240653992","0.837527215480804","0.885561347007751","0.868283867835999","0.970890581607819","0.783520579338074","0.918972194194794","0.884622097015381","0.857806205749512","0.981918156147003","0.983564376831055","0.854163229465485","0.960473597049713"
"IMF.STA:FD(6.0.0)","UKR.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Ukraine","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","0.272684097290039","0.31239452958107","0.434443175792694","0.72178053855896","0.775828897953033","0.875613868236542","0.749889731407166","0.741931617259979","0.794984102249146","0.912535488605499","1.08641386032104","1.24285650253296","1.10065865516663","1.28515982627869","1.43905961513519","1.13030207157135","1.17161965370178","1.11446332931519","0.842067539691925","0.486421018838882"
"IMF.STA:FD(6.0.0)","UZB.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Uzbekistan, Republic of","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.269626796245575","0.226085022091866","0.408350050449371","0.324278891086578","0.452313303947449"
"IMF.STA:FD(6.0.0)","MKD.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","North Macedonia, Republic of","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","0.615273535251617","0.871619641780853","","","","","","1.63180553913116","1.70746469497681","1.55072665214539","1.58689272403717","1.7194197177887","1.86843383312225","1.7370331287384","2.33050680160522"
"IMF.STA:FD(6.0.0)","EST.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Estonia, Republic of","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","0.874910891056061","0.815523326396942","0.84204488992691","0.848369359970093","0.838255941867828","0.818698525428772","0.813688814640045","0.781780481338501","0.822522759437561","0.784231007099152","0.816380739212036","0.839683592319489","0.822326302528381","0.807051360607147","0.814868688583374","0.857312202453613","0.850961208343506","0.83028781414032","0.797631859779358","0.840997993946075","0.86687159538269","0.85335499048233","0.82712996006012","0.884860336780548","0.858720004558563","0.888018012046814"
"IMF.STA:FD(6.0.0)","UKR.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Ukraine","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","0.21134851872921","0.242614433169365","0.308209806680679","0.410702586174011","0.438019335269928","0.467602491378784","0.43878698348999","0.420547097921371","0.436862856149673","0.475974768400192","0.522309720516205","0.560951590538025","0.526796042919159","0.577757358551025","0.620814800262451","0.554621756076813","0.546152591705322","0.519392311573029","0.452402293682098","0.322568595409393"
"IMF.STA:FD(6.0.0)","THA.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Thailand","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","0.355272352695465","0.531305074691772","0.658163785934448","0.623369157314301","0.639404118061066","0.680758655071259","0.637401163578033","0.62609738111496","0.607959389686584","0.52281641960144","0.493530660867691","0.701853454113007","0.706937849521637","0.677176892757416","0.650115191936493","0.658543825149536","0.636812269687653","0.644733071327209","0.676435887813568","0.663824021816254","0.648436903953552"
"IMF.STA:FD(6.0.0)","EST.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Estonia, Republic of","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","7.39457845687866","5.94422292709351","5.25464963912964","6.27899694442749","6.25487279891968","5.62938022613525","5.91830062866211","4.79570770263672","5.68016529083252","5.46009016036987","5.55254697799683","5.95761728286743","6.2759313583374","6.01520919799805","5.67356824874878","5.17600011825562","5.16126489639282","5.44070386886597","5.41073369979858","5.33170413970947","5.40906095504761","5.32656955718994","5.63091278076172","6.36102151870728","6.49767208099365","7.7027440071106"
"IMF.STA:FD(6.0.0)","CHE.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Switzerland","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","0.123129554092884","0.134480133652687","0.129152372479439","0.119275890290737","0.131278991699219","0.128546342253685","0.144239723682404","0.150152876973152","0.154448270797729","0.14828921854496","0.149550095200539","0.150953367352486","0.148189336061478","0.151419222354889","0.145418956875801","0.144172057509422","0.145452409982681","0.149695917963982","0.175112426280975","0.1776312738657","0.179113030433655","0.179918050765991","0.181023329496384","0.179464071989059","0.177894100546837","0.176399454474449","0.169840022921562","0.171135172247887","0.169432505965233","0.170969903469086","0.177346393465996"
"IMF.STA:FD(6.0.0)","ISL.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Iceland","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","0.0852645859122276","0.09382414072752","0.0864394307136536","0.0875213369727135","0.0757576674222946","0.0890398696064949","0.0830171033740044","0.0927289202809334","0.0962432399392128","0.105980195105076","0.0975874587893486","0.0957216992974281","0.106630101799965","0.104051813483238","0.096368171274662","0.100256107747555","0.0981398150324821","0.0952426344156265","0.102447792887688","0.0743363723158836","0.0788792222738266","0.0746322870254517","0.0877607837319374"
"IMF.STA:FD(6.0.0)","BEL.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Belgium","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","1.65849220752716","1.59890818595886","1.6242401599884","1.64054608345032","1.61622560024261","1.66693091392517","1.67696070671082","1.26105809211731","1.26888704299927","1.27863132953644","1.27043354511261","1.2283022403717","1.21531915664673","1.27802383899689","1.23084545135498","1.18352425098419","1.1908255815506","1.20292508602142","1.17286956310272","1.19770908355713","1.18090879917145","1.04211783409119","1.02391040325165","1.02295768260956","1.04573893547058","1.01115262508392"
"IMF.STA:FD(6.0.0)","THA.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Thailand","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","0.509101271629334","0.779444694519043","1.12885522842407","1.0256325006485","1.1261146068573","1.40489900112152","1.52155220508575","1.56779801845551","1.73151123523712","1.13606262207031","1.07157135009766","1.56375908851624","1.81147956848145","1.71657478809357","1.68742918968201","1.67544996738434","1.62965476512909","1.45410096645355","1.40000677108765","1.48284471035004","1.89738821983337"
"IMF.STA:FD(6.0.0)","UZB.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Uzbekistan, Republic of","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.353760600090027","0.280988872051239","0.647537350654602","0.480409801006317","0.816626310348511"
"IMF.STA:FD(6.0.0)","BEL.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Belgium","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","0.602936863899231","0.607430756092072","0.619306027889252","0.636838793754578","0.634476840496063","0.624865710735321","0.651148438453674","0.552192270755768","0.55949729681015","0.561934947967529","0.564007818698883","0.554616212844849","0.564135313034058","0.564726233482361","0.529608011245728","0.51873105764389","0.526837110519409","0.528678596019745","0.527978599071503","0.53192800283432","0.510817408561707","0.515885472297668","0.514544785022736","0.493381440639496","0.505962431430817","0.46124279499054"
"IMF.STA:FD(6.0.0)","ISL.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Iceland","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","0.099946990609169","0.107882037758827","0.0975950062274933","0.101560361683369","0.0919575095176697","0.104542501270771","0.0968405082821846","0.101768538355827","0.104200683534145","0.112930029630661","0.116026647388935","0.115030467510223","0.128404021263123","0.119168199598789","0.111376129090786","0.115886077284813","0.117247335612774","0.111360259354115","0.114601023495197","0.0895111784338951","0.0900728330016136","0.0849010795354843","0.103411071002483"
"IMF.STA:FD(6.0.0)","SWE.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Sweden","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","0.262158811092377","0.203521654009819","0.211031541228294","0.267798870801926","0.266009300947189","0.256303727626801","0.248595580458641","0.246931284666061","0.23864771425724","0.22801548242569","0.255359977483749","0.261992543935776","0.325535506010056","0.343539714813232","0.399510562419891","0.458296924829483","0.454507529735565","0.431016981601715","0.436965078115463","0.470021724700928","0.478020876646042","0.480330735445023","0.498919665813446","0.496592283248901","0.510012269020081","0.576106250286102"
"IMF.STA:FD(6.0.0)","SWE.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Sweden","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","0.204426616430283","0.16669137775898","0.170769691467285","0.209837481379509","0.20712748169899","0.204490438103676","0.197103708982468","0.193355962634087","0.190171509981155","0.186005294322968","0.206973135471344","0.208727046847343","0.246567383408546","0.254458606243134","0.282648921012878","0.316141933202744","0.307597011327744","0.298486828804016","0.302758008241653","0.314268171787262","0.318363517522812","0.316894739866257","0.329629749059677","0.322737485170364","0.325378775596619","0.369252294301987"
"IMF.STA:FD(6.0.0)","NPL.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Nepal","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.23368036746979","0.774131298065186"
"IMF.STA:FD(6.0.0)","NPL.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Nepal","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.0797872543335","1.68226218223572"
"IMF.STA:FD(6.0.0)","RWA.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Rwanda","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","0.876032054424286","0.859447777271271","0.857661545276642","0.807275772094727","0.828928053379059","0.81619268655777","0.802926003932953"
"IMF.STA:FD(6.0.0)","KHM.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Cambodia","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","0.486067980527878","0.512135565280914","0.502224922180176","0.777577936649323","0.784890711307526","0.663498342037201","0.748553156852722","0.814841210842133","0.907076239585876"
"IMF.STA:FD(6.0.0)","SEN.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Senegal","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","0.540209829807281","0.525353074073792","0.449245095252991","0.852952063083649","0.990578711032867","0.953744292259216"
"IMF.STA:FD(6.0.0)","KHM.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Cambodia","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","0.425193160772324","0.56016343832016","0.374804884195328","0.492508143186569","0.462571799755096","0.463502585887909","0.575798034667969","0.573901534080505","0.703483462333679"
"IMF.STA:FD(6.0.0)","RWA.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Rwanda","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","7.98493432998657","5.4963583946228","5.78422784805298","4.81098604202271","4.81047582626343","5.61731481552124","5.55395030975342"
"IMF.STA:FD(6.0.0)","SEN.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Senegal","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","1.45961856842041","0.762899398803711","0.727182984352112","5.02218770980835","3.91224527359009","7.1242504119873"
"IMF.STA:FD(6.0.0)","HRV.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Croatia, Republic of","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.894225001335144","1.00977742671967"
"IMF.STA:FD(6.0.0)","HRV.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Croatia, Republic of","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.456998974084854","0.467545747756958"
"IMF.STA:FD(6.0.0)","SOM.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Somalia","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.38006380200386","0.556564629077911","0.98194819688797","0.969645798206329"
"IMF.STA:FD(6.0.0)","SOM.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Somalia","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.271088749170303","0.362058937549591","0.557877838611603","0.532649278640747"
"IMF.STA:FD(6.0.0)","MEX.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Mexico","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","0.831755399703979","0.813772022724152","0.784135460853577","0.799747705459595","0.797143757343292","0.819428205490112","0.81853449344635","0.824957132339478","0.829042017459869","0.810965478420258","0.810570597648621","0.813385367393494","0.807649493217468"
"IMF.STA:FD(6.0.0)","PLW.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Palau, Republic of","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","0.90231728553772","0.922430157661438","0.822211265563965","0.545707702636719","0.485110759735107","0.458591878414154","0.414885610342026","0.579170227050781","0.9829421043396","1.0192883014679","0.965668916702271",""
"IMF.STA:FD(6.0.0)","PLW.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Palau, Republic of","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","1","0.499170422554016","0.513225853443146","0.498801112174988","0.483690053224564","0.442674189805985","0.455513328313828","0.37962219119072","0.381326794624329","0.46519723534584","0.50613671541214","0.498093903064728",""
"IMF.STA:FD(6.0.0)","MEX.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Mexico","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","4.37021923065186","4.59041881561279","4.2494592666626","4.27469158172607","3.89659333229065","4.16109180450439","4.12111473083496","4.13093519210815","4.10795974731445","3.89886283874512","3.99484491348267","4.0167088508606","4.38768148422241"
"IMF.STA:FD(6.0.0)","GTM.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Guatemala","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","2.35766911506653","2.04462552070618","2.30313158035278","2.35766911506653","2.11756777763367","2.17620444297791","2.36059355735779"
"IMF.STA:FD(6.0.0)","GTM.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Guatemala","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","0.706715226173401","0.69289755821228","0.783239603042603","0.706715226173401","0.711692810058594","0.646838366985321","0.78182327747345"
"IMF.STA:FD(6.0.0)","NAM.TRANSFERDEP1_R_NT_OS_PT.SNG.A","OBS_VALUE","Namibia","Transfer dependency method 1, Ratio of net transfers to own spending, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.306478321552277","0.247246414422989","0.120338544249535","",""
"IMF.STA:FD(6.0.0)","NAM.TRANSFERDEP2_R_NT_OR_PT.SNG.A","OBS_VALUE","Namibia","Transfer dependency method 2, Ratio of net transfers to own revenue, Percent","Subnational government","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","0.487260311841965","0.318523913621902","0.670734941959381","",""
