"ccode","year","RAI","SelfR","SharedR","SE_GE","STR_GTR","NT_SE","NT_SR","HL","F","R","LD","G","P","D","B","Fed","logG","logP"
"rus",2009,20.15,12.15,8,0.430167198181152,0.427673816680908,0.170614272356033,0.21110525727272,4,0.666666666666667,0.666666666666667,0.141,8381.868164,142785348,7.78,1,0,9.03382609989556,18.7768529975635
"rus",2010,20.08,12.08,8,0.402895033359528,0.427272886037827,0.159996941685677,0.185050770640373,4,2,1,0.135,8755.120117,142849468,8.38,1,0,9.07739396444308,18.7773019624479
"rus",2011,20.08,12.08,8,0.38543027639389,0.374476075172424,0.134482175111771,0.154733642935753,2.75,0,1,0.134,9120.820313,143018195,8.89,1,0,9.1183150256243,18.7784824178924
"rus",2012,20.08,12.08,8,0.392719686031342,0.383070230484009,0.115629732608795,0.127506777644157,3.2,0,1,0.122,9464.010742,143378447,9.57,1,0,9.15525154069562,18.7809981749731
"rus",2013,20.16,12.16,8,0.387131184339523,0.383994936943054,0.100580886006355,0.113068424165249,2.875,0,0.75,0.116,9601.537109,143805638,11.06,1,0,9.16967848015964,18.7839732097149
"rus",2014,20.47,12.47,8,0.346074819564819,0.374306261539459,0.0934675559401512,0.102587290108204,3.11111111111111,0,0.777777777777778,0.109,9493.8125,144237223,13.79,1,0,9.15839554960089,18.7869698840395
"scg",1992,31.31,23.31,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",1993,31.31,23.31,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",1994,31.31,23.31,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",1995,31.31,23.31,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",1996,31.31,23.31,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",1997,31.31,23.31,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",1998,31.31,23.31,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",1999,29.41,21.41,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",2000,29.82,21.82,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",2001,29.82,21.82,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",2002,30.06,22.06,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",2003,31.06,22.06,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",2004,31.06,22.06,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",2005,31.06,22.06,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"scg",2006,31.06,22.06,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sgp",1990,0,0,0,NA,NA,NA,NA,0,0,0,0.299,23272.70009,3047132,75.6,NA,NA,10.0550362826548,14.9297113783291
"sgp",1991,0,0,0,NA,NA,NA,NA,0,0,0,0.301,24132.71533,3135083,77.9,NA,NA,10.0913236815049,14.9581662069778
"sgp",1992,0,0,0,NA,NA,NA,NA,1,0,1,0.297,24973.43114,3230698,82.07,NA,NA,10.1255677843265,14.988208770924
"sgp",1993,0,0,0,NA,NA,NA,NA,0,0,0,0.297,27139.95243,3313471,73.89,NA,NA,10.2087621806239,15.0135068383973
"sgp",1994,0,0,0,NA,NA,NA,NA,0,0,0,0.297,29220.27279,3419048,69.37,NA,NA,10.2826180209901,15.0448727077156
"sgp",1995,0,0,0,NA,NA,NA,NA,0,0,0,0.297,30379.89911,3524506,72.03,NA,NA,10.3215364552094,15.0752508425637
"sgp",1996,0,0,0,NA,NA,NA,NA,0,0,0,0.299,31349.31718,3670704,72.38,NA,NA,10.3529477652816,15.1158940272477
"sgp",1997,0,0,0,NA,NA,NA,NA,0,0,0,0.304,32835.25185,3796038,71.36,NA,NA,10.3992579687647,15.1494684491993
"sgp",1998,0,0,0,NA,NA,NA,NA,0,0,0,0.304,31043.10818,3927213,83.41,NA,NA,10.343132103949,15.183440571967
"sgp",1999,0,0,0,NA,NA,NA,NA,0,0,0,0.301,32557.04699,3958723,87.86,NA,NA,10.3907491215932,15.191432056477
"sgp",2000,0,0,0,NA,NA,NA,NA,0,0,0,0.309,34890.08114,4027887,83.84,NA,NA,10.4599578597728,15.2087524788025
"sgp",2001,0,0,0,NA,NA,NA,NA,0,0,0,0.309,33597.86908,4138012,93.94,NA,NA,10.4222179237021,15.2357260372351
"sgp",2002,0,0,0,NA,NA,NA,NA,0,0,0,0.308,34598.82675,4175950,97.22,NA,NA,10.4515750515114,15.2448524352929
"sgp",2003,0,0,0,NA,NA,NA,NA,1,0,0,0.308,36709.7965,4114826,101.76,NA,NA,10.5107989330269,15.2301071068737
"sgp",2004,0,0,0,NA,NA,NA,NA,0,0,0,0.308,39856.63562,4166664,97.6,NA,NA,10.5930441852873,15.2426262736042
"sgp",2005,0,0,0,NA,NA,NA,NA,0,0,0,0.307,41798.48808,4265762,94.97,NA,NA,10.6406154475238,15.2661313864899
"sgp",2006,0,0,0,NA,NA,NA,NA,0,0,0,0.311,44159.41018,4401365,89.37,NA,NA,10.6955613244306,15.2974252780507
"sgp",2007,0,0,0,NA,NA,NA,NA,0,0,0,0.311,46178.81395,4588599,89.45,NA,NA,10.7402763993825,15.3390853066868
"sgp",2008,0,0,0,NA,NA,NA,NA,0,0,0,0.311,44601.57993,4839396,96.45,NA,NA,10.7055245618202,15.392300477517
"sgp",2009,0,0,0,NA,NA,NA,NA,0,0,0,0.314,43331.87466,4987573,106.4,NA,NA,10.6766437785107,15.4224599766646
"sgp",2010,0,0,0,NA,NA,NA,NA,0,0,0,0.314,48752.05154,5076732,101.28,NA,NA,10.7945025584123,15.4401783054573
"sgp",2011,0,0,0,NA,NA,NA,NA,0,0,0,0.324,50713.53264,5183688,104.5,NA,NA,10.8339480699399,15.4610273300179
"sgp",2012,0,0,0,NA,NA,NA,NA,0,0,0,0.334,51679.35272,5312437,107.51,NA,NA,10.8528136136102,15.485561233321
"sgp",2013,0,0,0,NA,NA,NA,NA,0,0,0,0.33,53298.97286,5399162,99.03,NA,NA,10.8836723390489,15.5017543143069
"sgp",2014,0,0,0,NA,NA,NA,NA,0,0,0,0.33,54681.93365,5469724,99.26,NA,NA,10.9092886532338,15.5147387160868
"slv",1990,0,0,0,NA,NA,NA,NA,0,0,0,0.085,2348.204602,5399726,55.74,0,0,7.76140631599319,15.5018587695064
"slv",1991,0,0,0,NA,NA,NA,NA,0,0,0,0.089,2341.933823,5495077,57.52,0,0,7.75873228714016,15.5193631584605
"slv",1992,0,0,0,NA,NA,NA,NA,0,0,0,0.141,2465.759891,5585609,52.61,0,0,7.81025531118163,15.5357040266178
"slv",1993,1,1,0,NA,NA,NA,NA,1,0,0,0.207,2574.951346,5659957,41.56,0,0,7.85358591816205,15.5489268529774
"slv",1994,2.09,2.09,0,NA,NA,NA,NA,0,0,0,0.258,2670.212785,5714129,36.97,0,0,7.88991344297539,15.5584524376468
"slv",1995,2.09,2.09,0,NA,NA,NA,NA,0,0,0,0.274,2773.32529,5762131,32.5,0,0,7.92780234490255,15.5668179295296
"slv",1996,2.09,2.09,0,NA,NA,NA,NA,0,0,0,0.28,2775.04629,5805286,32.34,0,0,7.92842270712249,15.574279439773
"slv",1997,2.09,2.09,0,NA,NA,NA,NA,0,0,0,0.282,2842.884874,5844578,28.63,0,0,7.95257461628306,15.5810249518216
"slv",1998,2.09,2.09,0,NA,NA,NA,NA,0,0,0,0.289,2900.320643,5880781,26.17,0,0,7.97257657641426,15.5872001341839
"slv",1999,2.09,2.09,0,NA,NA,NA,NA,0,0,0,0.297,2946.433024,5913900,28.4,0,0,7.98835057332218,15.5928160702222
"slv",2000,2.09,2.09,0,NA,NA,NA,NA,0,0,0,0.315,2964.893469,5943366,30.52,0,0,7.99459638127538,15.5977861975106
"slv",2001,2.09,2.09,0,NA,NA,NA,NA,0,0,0,0.326,2978.597348,5968060,35.08,0,0,7.9992077801002,15.6019324744345
"slv",2002,2.09,2.09,0,0.038964007049799,0.0159270446747541,0.323554068803787,0.501950562000275,0,0,0,0.331,3016.063077,5986631,40.21,0,0,8.01170764303382,15.6050393744687
"slv",2003,2.09,2.09,0,0.0540889985859394,0.0155947702005506,0.367861896753311,0.636781632900238,0,0,0,0.332,3057.164676,5998599,42.57,0,0,8.02524318893851,15.607036499927
"slv",2004,2.09,2.09,0,0.0603730082511902,0.022567393258214,0.418259024620056,0.637540459632874,0,0,0,0.336,3081.236297,6004671,44.08,0,0,8.03308619056002,15.6080482243184
"slv",2005,2.09,2.09,0,0.0990156158804893,0.0185449365526438,0.576784193515778,1.29166662693024,0,0,0,0.338,3163.361184,6005578,43.92,0,0,8.05939040711207,15.6081992619866
"slv",2006,2.09,2.09,0,0.0724856555461884,0.0166686270385981,0.506597220897675,0.874700248241425,0,0,0,0.348,3302.348174,6002319,43.96,0,0,8.10238906228897,15.6076564525204
"slv",2007,2.09,2.09,0,0.0903775990009308,0.0177580080926418,0.541977226734161,1.06758999824524,0,0,0,0.351,3359.162302,6009824,41.5,0,0,8.11944690699218,15.6089060215568
"slv",2008,2.09,2.09,0,0.0963655784726143,0.0486436225473881,0.477601796388626,1.10062563419342,0,0,0,0.357,3420.449274,6029297,41.41,0,0,8.13752718809547,15.612140978159
"slv",2009,2.09,2.09,0,0.0849973931908607,0.0412772297859192,0.525880396366119,1.03729605674744,0,0,0,0.399,3337.811509,6048279,50.3,0,0,8.11307063438293,15.6152843267299
"slv",2010,2.09,2.09,0,0.088491752743721,0.0554674081504345,0.537067174911499,1.06842350959778,0,0,0,0.422,3398.493461,6068249,49.89,0,0,8.13108751270069,15.618580653546
"slv",2011,2.09,2.09,0,0.0905579924583435,0.0584471561014652,0.528451442718506,1.20422732830048,0,0,0,0.425,3514.069144,6090127,48.15,0,0,8.16452994527514,15.6221794933274
"slv",2012,2.09,2.09,0,0.103244282305241,0.0594684630632401,0.504046082496643,1.13012993335724,0,0,0,0.429,3601.442229,6113975,51.34,0,0,8.18908966338444,15.6260876924484
"slv",2013,2.09,2.09,0,0.100916527211666,0.0212938077747822,0.470626711845398,1.04543805122375,0,0,0,0.437,3665.154733,6138839,49.19,0,0,8.20662583252914,15.6301461942961
"slv",2014,2.09,2.09,0,0.139731496572495,0.024781446903944,0.342056006193161,0.667299807071686,0,0,0,0.465,3713.94992,6162955,49.63,0,0,8.21985125770758,15.6340669282789
"srb",2006,6.44,5.23,1.21,NA,NA,NA,NA,0,0,0,0.524,5016.412893,7411569,33.04,0,0,8.52047039411644,15.818552715749
"srb",2007,6.44,5.23,1.21,0.178131714463234,0.133853897452354,0.298521161079407,0.452100187540054,0,0,0,0.527,5431.278874,7381579,26.8,0,0,8.59992990527115,15.8144981303308
"srb",2008,6.44,5.23,1.21,0.183119565248489,0.134072706103325,0.3462293446064,0.536659002304077,0,0,0,0.525,5735.947727,7350222,25.75,0,0,8.65450826909288,15.8102410748145
"srb",2009,7.44,6.23,1.21,0.169161170721054,0.130837365984917,0.268327057361603,0.435093641281128,0,0,0,0.521,5578.011974,7320807,29.76,0,0,8.62658771483267,15.8062311257625
"srb",2010,7.44,6.23,1.21,0.163886219263077,0.132299214601517,0.264143139123917,0.409565776586533,0,0,0,0.503,5690.703272,7291436,37.9,0,0,8.64658911737382,15.8022110667538
"srb",2011,7.44,6.23,1.21,0.166093781590462,0.143083587288857,0.269082754850388,0.403844624757767,3,0,1,0.501,5737.001202,7236519,41.17,0,0,8.65469191411902,15.794650847635
"srb",2012,7.44,6.23,1.21,0.167533338069916,0.184273809194565,0.263012796640396,0.355367630720139,0,0,0,0.486,5739.307502,7201497,50.78,0,0,8.65509383778464,15.7897994790413
"srb",2013,7.44,6.23,1.21,0.245652213692665,0.0584148094058037,0.366533428430557,0.569031953811646,4,0,1,0.401,5793.336145,7166553,53.74,0,0,8.66446359547912,15.7849353438389
"srb",2014,7.44,6.23,1.21,0.230682402849197,0.0563830994069576,0.362336963415146,0.549379408359528,0,0,0,0.35,5716.540472,7131787,63.41,0,0,8.65111908881352,15.7800723921238
"sur",1990,0,0,0,NA,NA,NA,NA,0,0,0,0.547,6474.955712,412493,72.88,NA,NA,8.77569704669879,12.9299745149159
"sur",1991,0,0,0,NA,NA,NA,NA,0,0,0,0.374,6609.401341,415013,75.71,NA,NA,8.79624836006033,12.9360651240234
"sur",1992,0,0,0,NA,NA,NA,NA,0,0,0,0.626,6594.904149,417589,64.39,NA,NA,8.79405253115649,12.9422529742075
"sur",1993,0,0,0,NA,NA,NA,NA,0,0,0,0.635,6127.177641,419352,51.05,NA,NA,8.72048950545046,12.946465941687
"sur",1994,0,0,0,NA,NA,NA,NA,0,0,0,0.639,6290.157496,422375,30.5,NA,NA,8.74674138849071,12.9536488240166
"sur",1995,0,0,0,NA,NA,NA,NA,0,0,0,0.639,6184.283442,429606,16.26,NA,NA,8.72976642395168,12.9706237885597
"sur",1996,0,0,0,NA,NA,NA,NA,0,0,0,0.65,6114.835717,438830,11.77,NA,NA,8.71847318218393,12.9918673733233
"sur",1997,0,0,0,NA,NA,NA,NA,0,0,0,0.652,6330.137182,448067,16.78,NA,NA,8.75307718662535,13.0126980537865
"sur",1998,0,0,0,NA,NA,NA,NA,0,0,0,0.652,6343.513448,457406,21.64,NA,NA,8.75518806554372,13.0333266781061
"sur",1999,0,0,0,NA,NA,NA,NA,0,0,0,0.652,6127.310357,466916,32.3,NA,NA,8.72051116543332,13.0539046489519
"sur",2000,0,0,0,NA,NA,NA,NA,3,0,1,0.665,6128.316024,476643,48.44,NA,NA,8.7206752805868,13.0745230619857
"sur",2001,0,0,0,NA,NA,NA,NA,0,0,0,0.662,6255.552742,486560,37.2,NA,NA,8.74122478702237,13.0951155029112
"sur",2002,0,0,0,NA,NA,NA,NA,0,0,0,0.662,6301.31731,496551,37.41,NA,NA,8.74851398734733,13.1154414762254
"sur",2003,0,0,0,NA,NA,NA,NA,0,0,0,0.662,6567.843099,506414,31.49,NA,NA,8.78994076214412,13.1351097955595
"sur",2004,0,0,0,NA,NA,NA,NA,0,0,0,0.662,7021.989199,513923,29.35,NA,NA,8.85680181856143,13.1498287277679
"sur",2005,0,0,0,NA,NA,NA,NA,0,0,0,0.654,7261.817135,519313,27.11,NA,NA,8.89038537057764,13.1602620632183
"sur",2006,0,0,0,NA,NA,NA,NA,0,0,0,0.649,7599.356969,524997,22.54,NA,NA,8.93581891335275,13.1711478272717
"sur",2007,0,0,0,NA,NA,NA,NA,0,0,0,0.645,7897.256489,531016,16.42,NA,NA,8.97427069826607,13.1825474315969
"sur",2008,0,0,0,NA,NA,NA,NA,0,0,0,0.647,8129.114647,537245,14.77,NA,NA,9.00320729710388,13.1942095078072
"sur",2009,0,0,0,NA,NA,NA,NA,0,0,0,0.647,8276.690798,543568,14.65,NA,NA,9.02119850541584,13.2059100927126
"sur",2010,0,0,0,NA,NA,NA,NA,0,0,0,0.632,8603.907867,549923,17.32,NA,NA,9.05997178217129,13.2175335474077
"sur",2011,0,0,0,NA,NA,NA,NA,0,0,0,0.627,9003.285977,556269,18.74,NA,NA,9.105344898238,13.2290072691826
"sur",2012,0,0,0,NA,NA,NA,NA,0,0,0,0.624,9140.928986,562633,20.1,NA,NA,9.12051729888937,13.2403828295566
"sur",2013,0,0,0,NA,NA,NA,NA,0,0,0,0.627,9303.460088,569020,27.9,NA,NA,9.13814166242011,13.2516708618756
"sur",2014,0,0,0,NA,NA,NA,NA,0,0,0,0.627,9224.243784,575373,25.21,NA,NA,9.12959049091448,13.2627738051196
"svk",1993,0.84,0.84,0,NA,NA,NA,NA,0,0,0,0.628,6946.845641,5325305,NA,NA,NA,8.84604297092681,15.4879805449148
"svk",1994,0.84,0.84,0,NA,NA,NA,NA,0,0,0,0.539,7348.918397,5346331,NA,NA,NA,8.9023084245075,15.4919210892151
"svk",1995,0.84,0.84,0,NA,NA,NA,NA,0,0,0,0.537,7755.623334,5361999,NA,NA,NA,8.95617345071703,15.4948474112804
"svk",1996,1.84,1.84,0,NA,NA,NA,NA,0,0,0,0.537,8212.831939,5373361,NA,NA,NA,9.01345308072795,15.4969641552448
"svk",1997,1.84,1.84,0,NA,NA,NA,NA,0,0,0,0.54,8647.394343,5383291,NA,NA,NA,9.06501332252332,15.4988104551568
"svk",1998,1.84,1.84,0,NA,NA,NA,NA,0,0,0,0.626,8966.219262,5390516,NA,NA,NA,9.10121937924572,15.5001516711417
"svk",1999,1.84,1.84,0,NA,NA,NA,NA,0,0,0,0.745,8914.683265,5396020,NA,NA,NA,9.09545500134304,15.5011722027521
"svk",2000,1.84,1.84,0,NA,NA,NA,NA,1,0,0,0.75,8997.211996,5388720,NA,NA,NA,9.10467003010495,15.4998184378742
"svk",2001,1.84,1.84,0,NA,NA,NA,NA,0,0,0,0.75,9277.358089,5378867,NA,NA,NA,9.13533209656338,15.4979883151642
"svk",2002,8.84,8.84,0,NA,NA,NA,NA,0,0,0,0.748,9690.684683,5376912,NA,NA,NA,9.17892036110893,15.4976247896545
"svk",2003,8.84,8.84,0,NA,NA,NA,NA,0,0,0,0.746,10168.02257,5373374,NA,NA,NA,9.22700303257572,15.4969665745842
"svk",2004,8.84,8.84,0,NA,NA,NA,NA,0,0,0,0.748,10718.21019,5372280,NA,NA,NA,9.27969946079738,15.4967629573816
"svk",2005,9.84,9.84,0,NA,NA,NA,NA,0,0,0,0.748,11412.15936,5372807,NA,NA,NA,9.34243467648405,15.4968610487234
"svk",2006,9.84,9.84,0,NA,NA,NA,NA,0,0,0,0.723,12430.20155,5373054,35.48,NA,NA,9.42788439917619,15.4969070199117
"svk",2007,9.84,9.84,0,NA,NA,NA,NA,0,0,0,0.736,13770.96027,5374622,34.76,NA,NA,9.53031732567467,15.4971988039236
"svk",2008,9.84,9.84,0,NA,NA,NA,NA,0,0,0,0.735,14497.11144,5379233,33.87,NA,NA,9.58170469752903,15.4980563569188
"svk",2009,9.84,9.84,0,NA,NA,NA,NA,0,0,0,0.734,13680.75371,5386406,42.6,NA,NA,9.52374528541906,15.4993889301291
"svk",2010,9.84,9.84,0,NA,NA,NA,NA,0,0,0,0.752,14596.14778,5391428,46.01,NA,NA,9.58851292219678,15.500320842861
"svk",2011,9.84,9.84,0,NA,NA,NA,NA,2,0,1,0.755,14950.87352,5398384,48.53,NA,NA,9.61252500654334,15.5016102074883
"svk",2012,9.84,9.84,0,NA,NA,NA,NA,0,0,0,0.739,15159.65704,5407579,57.71,NA,NA,9.62639303624917,15.5033120460415
"svk",2013,9.84,9.84,0,NA,NA,NA,NA,0,0,0,0.73,15249.88245,5413393,57.57,NA,NA,9.63232707380913,15.5043866261364
"svk",2014,9.84,9.84,0,NA,NA,NA,NA,0,0,0,0.726,15647.64918,5418649,56.76,NA,NA,9.65807597254475,15.5053570803523
"svn",1990,0,0,0,NA,NA,NA,NA,0,0,0,0.513,13615.58586,1998161,NA,NA,NA,9.51897043466316,14.5077378155248
"svn",1991,0,0,0,NA,NA,NA,NA,0,0,0,0.716,12395.91777,1999429,NA,NA,NA,9.42512248529416,14.5083721977613
"svn",1992,0,0,0,NA,NA,NA,NA,0,0,0,0.764,11735.84608,1996498,NA,NA,NA,9.37040320453572,14.5069052037318
"svn",1993,0,0,0,NA,NA,NA,NA,0,0,0,0.761,12098.34148,1991746,16.2,NA,NA,9.40082365442159,14.5045221989564
"svn",1994,0,0,0,NA,NA,NA,NA,0,0,0,0.765,12757.63019,1989443,15.81,NA,NA,9.45388481786352,14.503365258024
"svn",1995,0,0,0,NA,NA,NA,NA,0,0,0,0.757,13278.74286,1989872,16.51,NA,NA,9.49391975439286,14.5035808730239
"svn",1996,0,0,0,NA,NA,NA,NA,0,0,0,0.767,13674.1833,1988628,19.98,NA,NA,9.52326490338609,14.5029555116865
"svn",1997,0,0,0,NA,NA,NA,NA,0,0,0,0.762,14400.67089,1985956,20.34,NA,NA,9.57503007406216,14.5016109682562
"svn",1998,0,0,0,NA,NA,NA,NA,0,0,0,0.764,14874.29048,1981629,21.05,NA,NA,9.60738953045268,14.4994297916889
"svn",1999,1,1,0,NA,NA,NA,NA,0,0,0,0.759,15646.68859,1983045,21.74,NA,NA,9.65801458188633,14.500144100134
"svn",2000,1,1,0,NA,NA,NA,NA,1,0,0,0.749,16146.12168,1988925,22.57,NA,NA,9.68943515615845,14.5031048497345
"svn",2001,1,1,0,NA,NA,NA,NA,0,0,0,0.742,16576.71588,1992060,24.49,NA,NA,9.71575433186796,14.504679837155
"svn",2002,1,1,0,NA,NA,NA,NA,1,0,0,0.756,17099.65821,1994530,25.46,NA,NA,9.7468137545717,14.5059189915782
"svn",2003,1,1,0,NA,NA,NA,NA,0,0,0,0.752,17635.36086,1995733,24.52,NA,NA,9.77766130517698,14.5065219593708
"svn",2004,2.23,2.23,0,NA,NA,NA,NA,0,0,0,0.735,18425.26012,1997012,24.35,NA,NA,9.82147783473265,14.5071626213934
"svn",2005,2.23,2.23,0,NA,NA,NA,NA,0,0,0,0.733,19102.27766,2000474,24.17,NA,NA,9.85756285613976,14.5088947104442
"svn",2006,2.23,2.23,0,NA,NA,NA,NA,0,0,0,0.734,20166.53234,2006868,23.49,NA,NA,9.91177969450219,14.5120858558099
"svn",2007,2.23,2.23,0,NA,NA,NA,NA,0,0,0,0.738,21485.78099,2018122,21.17,NA,NA,9.97514664602551,14.5176779339652
"svn",2008,2.23,2.23,0,NA,NA,NA,NA,0,0,0,0.737,22175.23696,2021316,19.03,NA,NA,10.0067314930282,14.5192593424016
"svn",2009,2.23,2.23,0,NA,NA,NA,NA,0,0,0,0.791,20307.61883,2039669,30.93,NA,NA,9.91875140644067,14.5282980977537
"svn",2010,2.23,2.23,0,NA,NA,NA,NA,0,0,0,0.796,20444.12013,2048583,32.97,NA,NA,9.92545059592256,14.5326588926
"svn",2011,3.23,3.23,0,NA,NA,NA,NA,2,0,1,0.789,20535.41558,2052843,41.21,NA,NA,9.92990626382893,14.5347362196233
"svn",2012,3.23,3.23,0,NA,NA,NA,NA,0,0,0,0.768,19894.8698,2057159,46.85,NA,NA,9.89821717848173,14.5368364626823
"svn",2013,3.23,3.23,0,NA,NA,NA,NA,0,0,0,0.778,19704.2186,2059953,61.03,NA,NA,9.88858803393291,14.5381937249715
"svn",2014,3.23,3.23,0,NA,NA,NA,NA,0,0,0,0.794,20228.7082,2061980,69.8,NA,NA,9.91485807246302,14.539177244191
"swe",1990,13.09,13.09,0,NA,0.379454046487808,NA,NA,0,0,0,0.878,34903.34804,8558835,40.45,0,0,10.4603380359675,15.9624746407249
"swe",1991,13.09,13.09,0,NA,0.4160176217556,NA,NA,0,0,0,0.878,34268.9744,8617375,42.34,0,0,10.4419956873709,15.969291071901
"swe",1992,13.09,13.09,0,NA,0.486810475587845,NA,NA,4,0,1,0.877,33673.84899,8668067,53.71,0,0,10.424476820739,15.9751563711886
"swe",1993,13.09,13.09,0,NA,0.494398564100266,NA,NA,0,0,0,0.877,32787.28105,8718561,68.31,0,0,10.397795946303,15.9809647593316
"swe",1994,13.09,13.09,0,NA,0.485722035169601,NA,NA,0,0,0,0.877,33862.42217,8780745,72.8,0,0,10.430061187978,15.9880718139478
"swe",1995,13.09,13.09,0,0.371902465820313,0.334883511066437,0.204426616430283,0.262158811092377,0,0,0,0.879,35064.41388,8826939,75.48,0,0,10.4649420455882,15.9933188533633
"swe",1996,13.09,13.09,0,0.384856432676315,0.347846895456314,0.16669137775898,0.203521654009819,0,0,0,0.879,35605.45375,8840998,79.05,0,0,10.4802541003317,15.9949103241692
"swe",1997,13.09,13.09,0,0.396211355924606,0.341735035181046,0.170769691467285,0.211031541228294,0,0,0,0.879,36675.75065,8846062,80.52,0,0,10.5098710704227,15.9954829462034
"swe",1998,13,13,0,0.418462783098221,0.324216455221176,0.209837481379509,0.267798870801926,0,0,0,0.879,38211.72331,8850974,79.72,0,0,10.5508976404446,15.9960380674255
"swe",1999,13,13,0,0.415986388921738,0.319565504789352,0.20712748169899,0.266009300947189,0,0,0,0.876,39786.02719,8857874,74.65,0,0,10.5912710540029,15.9968173389342
"swe",2000,12,12,0,0.418788969516754,0.318672329187393,0.204490438103676,0.256303727626801,1,0,0,0.876,41561.77476,8872109,66.55,0,0,10.6349361478625,15.99842309378
"swe",2001,12,12,0,0.435834407806396,0.339773058891296,0.197103708982468,0.248595580458641,0,0,0,0.876,42014.40223,8895960,59.05,0,0,10.6457677487233,16.0011077990595
"swe",2002,12,12,0,0.437943071126938,0.352454662322998,0.193355962634087,0.246931284666061,0,0,0,0.876,42831.75841,8924958,56.25,0,0,10.6650351253352,16.0043621797365
"swe",2003,12,12,0,0.435662537813187,0.356650412082672,0.190171509981155,0.23864771425724,0,0,0,0.877,43475.36554,8958229,54.81,0,0,10.6799497472377,16.0080831091645
"swe",2004,12,12,0,0.434565424919128,0.352459996938705,0.186005294322968,0.22801548242569,0,0,0,0.877,45114.67012,8993531,53.43,0,0,10.7169627524214,16.0120160990781
"swe",2005,12,12,0,0.43770769238472,0.342272490262985,0.206973135471344,0.255359977483749,0,0,0,0.877,46189.68284,9029572,53.54,0,0,10.7405117369798,16.0160155267062
"swe",2006,12,12,0,0.446321487426758,0.337464094161987,0.208727046847343,0.261992543935776,0,0,0,0.879,48078.35201,9080505,48.42,0,0,10.7805872926233,16.021640365771
"swe",2007,12,12,0,0.461287975311279,0.322686076164246,0.246567383408546,0.325535506010056,0,0,0,0.881,49262.15292,9148092,42.85,0,0,10.804911375957,16.0290558909173
"swe",2008,12,12,0,0.468663454055786,0.331165760755539,0.254458606243134,0.343539714813232,0,0,0,0.881,48428.65871,9219637,41.09,0,0,10.787847039577,16.036846223825
"swe",2009,12,12,0,0.467875599861145,0.332396149635315,0.282648921012878,0.399510562419891,0,0,0,0.881,45974.39112,9298515,44.63,0,0,10.7358398056654,16.0453652679543
"swe",2010,12,12,0,0.468200147151947,0.316364347934723,0.316141933202744,0.458296924829483,0,0,0,0.881,48205.54925,9378126,41.11,0,0,10.7832294230798,16.053890514242
"swe",2011,12,12,0,0.477775514125824,0.31853386759758,0.307597011327744,0.454507529735565,3,0,1,0.881,49356.59053,9449213,39.9,0,0,10.8068265826523,16.0614420155786
"swe",2012,12,12,0,0.478992760181427,0.329090356826782,0.298486828804016,0.431016981601715,0,0,0,0.886,48789.79069,9519374,40.57,0,0,10.7952763627822,16.068839648303
"swe",2013,12,12,0,0.47757014632225,0.331173688173294,0.302758008241653,0.436965078115463,0,0,0,0.885,48928.49941,9600379,43.21,0,0,10.7981153157156,16.0773131348254
"swe",2014,12,12,0,0.486453622579575,0.325066268444061,0.314268171787262,0.470021724700928,3,0,1,0.885,49557.61836,9696110,46.01,0,0,10.8108912788983,16.0872353321114
"taw",1990,8.59,8.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"taw",1991,8.59,8.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"taw",1992,8.59,8.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"taw",1993,8.59,8.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"taw",1994,10.59,10.59,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
